SF_Id,Name,Object,Field,Before,After,Source,Action,Timestamp
a0BWR0000083ySr2AI,AGR-0836,Agreement__c,*record*,"{""Id"": ""a0BWR0000083ySr2AI"", ""Name"": ""AGR-0836"", ""Opportunity__c"": ""006WR00000wkEafYAE"", ""Opportunity__r"": {""attributes"": {""type"": ""Opportunity"", ""url"": ""/services/data/v59.0/sobjects/Opportunity/006WR00000wkEafYAE""}, ""Name"": ""Kling Trio Apartments""}, ""Status__c"": ""Review"", ""Agreement_Type__c"": ""Bulk"", ""Signed_Date__c"": null, ""IronClad_ID__c"": null, ""IronClad_Stage__c"": null, ""CreatedDate"": ""2026-03-24T15:26:28.000+0000"", ""LastModifiedDate"": ""2026-03-24T15:26:28.000+0000"", ""Notes__c"": null}",(would be deleted),TM_review_2026-05-04,DryRun-Delete,2026-05-07T11:48:48.549623
a0BWR0000083ySt2AI,AGR-0838,Agreement__c,*record*,"{""Id"": ""a0BWR0000083ySt2AI"", ""Name"": ""AGR-0838"", ""Opportunity__c"": ""006WR00000wkEagYAE"", ""Opportunity__r"": {""attributes"": {""type"": ""Opportunity"", ""url"": ""/services/data/v59.0/sobjects/Opportunity/006WR00000wkEagYAE""}, ""Name"": ""Jaclyn Terrace""}, ""Status__c"": ""Review"", ""Agreement_Type__c"": ""EMA"", ""Signed_Date__c"": null, ""IronClad_ID__c"": null, ""IronClad_Stage__c"": null, ""CreatedDate"": ""2026-03-24T15:26:28.000+0000"", ""LastModifiedDate"": ""2026-03-24T15:26:28.000+0000"", ""Notes__c"": null}",(would be deleted),TM_review_2026-05-04,DryRun-Delete,2026-05-07T11:48:48.549623
a0BWR0000083ySu2AI,AGR-0839,Agreement__c,*record*,"{""Id"": ""a0BWR0000083ySu2AI"", ""Name"": ""AGR-0839"", ""Opportunity__c"": ""006WR00000wkEagYAE"", ""Opportunity__r"": {""attributes"": {""type"": ""Opportunity"", ""url"": ""/services/data/v59.0/sobjects/Opportunity/006WR00000wkEagYAE""}, ""Name"": ""Jaclyn Terrace""}, ""Status__c"": ""Review"", ""Agreement_Type__c"": ""Bulk"", ""Signed_Date__c"": null, ""IronClad_ID__c"": null, ""IronClad_Stage__c"": null, ""CreatedDate"": ""2026-03-24T15:26:28.000+0000"", ""LastModifiedDate"": ""2026-03-24T15:26:28.000+0000"", ""Notes__c"": null}",(would be deleted),TM_review_2026-05-04,DryRun-Delete,2026-05-07T11:48:48.549623
a0BWR0000083ySw2AI,AGR-0841,Agreement__c,*record*,"{""Id"": ""a0BWR0000083ySw2AI"", ""Name"": ""AGR-0841"", ""Opportunity__c"": ""006WR00000wkEahYAE"", ""Opportunity__r"": {""attributes"": {""type"": ""Opportunity"", ""url"": ""/services/data/v59.0/sobjects/Opportunity/006WR00000wkEahYAE""}, ""Name"": ""Brody Terrace (Riverside)""}, ""Status__c"": ""Review"", ""Agreement_Type__c"": ""EMA"", ""Signed_Date__c"": null, ""IronClad_ID__c"": null, ""IronClad_Stage__c"": null, ""CreatedDate"": ""2026-03-24T15:26:28.000+0000"", ""LastModifiedDate"": ""2026-03-24T15:26:28.000+0000"", ""Notes__c"": null}",(would be deleted),TM_review_2026-05-04,DryRun-Delete,2026-05-07T11:48:48.549623
a0BWR0000083ySx2AI,AGR-0842,Agreement__c,*record*,"{""Id"": ""a0BWR0000083ySx2AI"", ""Name"": ""AGR-0842"", ""Opportunity__c"": ""006WR00000wkEahYAE"", ""Opportunity__r"": {""attributes"": {""type"": ""Opportunity"", ""url"": ""/services/data/v59.0/sobjects/Opportunity/006WR00000wkEahYAE""}, ""Name"": ""Brody Terrace (Riverside)""}, ""Status__c"": ""Review"", ""Agreement_Type__c"": ""Bulk"", ""Signed_Date__c"": null, ""IronClad_ID__c"": null, ""IronClad_Stage__c"": null, ""CreatedDate"": ""2026-03-24T15:26:28.000+0000"", ""LastModifiedDate"": ""2026-03-24T15:26:28.000+0000"", ""Notes__c"": null}",(would be deleted),TM_review_2026-05-04,DryRun-Delete,2026-05-07T11:48:48.549623
a0BWR0000083ySz2AI,AGR-0844,Agreement__c,*record*,"{""Id"": ""a0BWR0000083ySz2AI"", ""Name"": ""AGR-0844"", ""Opportunity__c"": ""006WR00000wkEaiYAE"", ""Opportunity__r"": {""attributes"": {""type"": ""Opportunity"", ""url"": ""/services/data/v59.0/sobjects/Opportunity/006WR00000wkEaiYAE""}, ""Name"": ""Parkview Terrace""}, ""Status__c"": ""Review"", ""Agreement_Type__c"": ""EMA"", ""Signed_Date__c"": null, ""IronClad_ID__c"": null, ""IronClad_Stage__c"": null, ""CreatedDate"": ""2026-03-24T15:26:28.000+0000"", ""LastModifiedDate"": ""2026-03-24T15:26:28.000+0000"", ""Notes__c"": null}",(would be deleted),TM_review_2026-05-04,DryRun-Delete,2026-05-07T11:48:48.549623
a0BWR0000083yT02AI,AGR-0845,Agreement__c,*record*,"{""Id"": ""a0BWR0000083yT02AI"", ""Name"": ""AGR-0845"", ""Opportunity__c"": ""006WR00000wkEaiYAE"", ""Opportunity__r"": {""attributes"": {""type"": ""Opportunity"", ""url"": ""/services/data/v59.0/sobjects/Opportunity/006WR00000wkEaiYAE""}, ""Name"": ""Parkview Terrace""}, ""Status__c"": ""Review"", ""Agreement_Type__c"": ""Bulk"", ""Signed_Date__c"": null, ""IronClad_ID__c"": null, ""IronClad_Stage__c"": null, ""CreatedDate"": ""2026-03-24T15:26:28.000+0000"", ""LastModifiedDate"": ""2026-03-24T15:26:28.000+0000"", ""Notes__c"": null}",(would be deleted),TM_review_2026-05-04,DryRun-Delete,2026-05-07T11:48:48.549623
a0BWR0000083yT22AI,AGR-0847,Agreement__c,*record*,"{""Id"": ""a0BWR0000083yT22AI"", ""Name"": ""AGR-0847"", ""Opportunity__c"": ""006WR00000wkEajYAE"", ""Opportunity__r"": {""attributes"": {""type"": ""Opportunity"", ""url"": ""/services/data/v59.0/sobjects/Opportunity/006WR00000wkEajYAE""}, ""Name"": ""Roxanne Apartments""}, ""Status__c"": ""Review"", ""Agreement_Type__c"": ""EMA"", ""Signed_Date__c"": null, ""IronClad_ID__c"": null, ""IronClad_Stage__c"": null, ""CreatedDate"": ""2026-03-24T15:26:28.000+0000"", ""LastModifiedDate"": ""2026-03-24T15:26:28.000+0000"", ""Notes__c"": null}",(would be deleted),TM_review_2026-05-04,DryRun-Delete,2026-05-07T11:48:48.549623
a0BWR0000083yT32AI,AGR-0848,Agreement__c,*record*,"{""Id"": ""a0BWR0000083yT32AI"", ""Name"": ""AGR-0848"", ""Opportunity__c"": ""006WR00000wkEajYAE"", ""Opportunity__r"": {""attributes"": {""type"": ""Opportunity"", ""url"": ""/services/data/v59.0/sobjects/Opportunity/006WR00000wkEajYAE""}, ""Name"": ""Roxanne Apartments""}, ""Status__c"": ""Review"", ""Agreement_Type__c"": ""Bulk"", ""Signed_Date__c"": null, ""IronClad_ID__c"": null, ""IronClad_Stage__c"": null, ""CreatedDate"": ""2026-03-24T15:26:28.000+0000"", ""LastModifiedDate"": ""2026-03-24T15:26:28.000+0000"", ""Notes__c"": null}",(would be deleted),TM_review_2026-05-04,DryRun-Delete,2026-05-07T11:48:48.549623
a0BWR0000083yT52AI,AGR-0850,Agreement__c,*record*,"{""Id"": ""a0BWR0000083yT52AI"", ""Name"": ""AGR-0850"", ""Opportunity__c"": ""006WR00000wkEakYAE"", ""Opportunity__r"": {""attributes"": {""type"": ""Opportunity"", ""url"": ""/services/data/v59.0/sobjects/Opportunity/006WR00000wkEakYAE""}, ""Name"": ""Riverside Villa Apartments""}, ""Status__c"": ""Review"", ""Agreement_Type__c"": ""EMA"", ""Signed_Date__c"": null, ""IronClad_ID__c"": null, ""IronClad_Stage__c"": null, ""CreatedDate"": ""2026-03-24T15:26:28.000+0000"", ""LastModifiedDate"": ""2026-03-24T15:26:28.000+0000"", ""Notes__c"": null}",(would be deleted),TM_review_2026-05-04,DryRun-Delete,2026-05-07T11:48:48.549623
a0BWR0000083yT62AI,AGR-0851,Agreement__c,*record*,"{""Id"": ""a0BWR0000083yT62AI"", ""Name"": ""AGR-0851"", ""Opportunity__c"": ""006WR00000wkEakYAE"", ""Opportunity__r"": {""attributes"": {""type"": ""Opportunity"", ""url"": ""/services/data/v59.0/sobjects/Opportunity/006WR00000wkEakYAE""}, ""Name"": ""Riverside Villa Apartments""}, ""Status__c"": ""Review"", ""Agreement_Type__c"": ""Bulk"", ""Signed_Date__c"": null, ""IronClad_ID__c"": null, ""IronClad_Stage__c"": null, ""CreatedDate"": ""2026-03-24T15:26:28.000+0000"", ""LastModifiedDate"": ""2026-03-24T15:26:28.000+0000"", ""Notes__c"": null}",(would be deleted),TM_review_2026-05-04,DryRun-Delete,2026-05-07T11:48:48.549623
a0BWR0000083yT82AI,AGR-0853,Agreement__c,*record*,"{""Id"": ""a0BWR0000083yT82AI"", ""Name"": ""AGR-0853"", ""Opportunity__c"": ""006WR00000wkEalYAE"", ""Opportunity__r"": {""attributes"": {""type"": ""Opportunity"", ""url"": ""/services/data/v59.0/sobjects/Opportunity/006WR00000wkEalYAE""}, ""Name"": ""The Banyans""}, ""Status__c"": ""Review"", ""Agreement_Type__c"": ""EMA"", ""Signed_Date__c"": null, ""IronClad_ID__c"": null, ""IronClad_Stage__c"": null, ""CreatedDate"": ""2026-03-24T15:26:28.000+0000"", ""LastModifiedDate"": ""2026-03-24T15:26:28.000+0000"", ""Notes__c"": null}",(would be deleted),TM_review_2026-05-04,DryRun-Delete,2026-05-07T11:48:48.549623
a0BWR0000083yT92AI,AGR-0854,Agreement__c,*record*,"{""Id"": ""a0BWR0000083yT92AI"", ""Name"": ""AGR-0854"", ""Opportunity__c"": ""006WR00000wkEalYAE"", ""Opportunity__r"": {""attributes"": {""type"": ""Opportunity"", ""url"": ""/services/data/v59.0/sobjects/Opportunity/006WR00000wkEalYAE""}, ""Name"": ""The Banyans""}, ""Status__c"": ""Review"", ""Agreement_Type__c"": ""Bulk"", ""Signed_Date__c"": null, ""IronClad_ID__c"": null, ""IronClad_Stage__c"": null, ""CreatedDate"": ""2026-03-24T15:26:28.000+0000"", ""LastModifiedDate"": ""2026-03-24T15:26:28.000+0000"", ""Notes__c"": null}",(would be deleted),TM_review_2026-05-04,DryRun-Delete,2026-05-07T11:48:48.549623
a0BWR0000083yTB2AY,AGR-0856,Agreement__c,*record*,"{""Id"": ""a0BWR0000083yTB2AY"", ""Name"": ""AGR-0856"", ""Opportunity__c"": ""006WR00000wkEamYAE"", ""Opportunity__r"": {""attributes"": {""type"": ""Opportunity"", ""url"": ""/services/data/v59.0/sobjects/Opportunity/006WR00000wkEamYAE""}, ""Name"": ""Topanga Apartments""}, ""Status__c"": ""Review"", ""Agreement_Type__c"": ""EMA"", ""Signed_Date__c"": null, ""IronClad_ID__c"": null, ""IronClad_Stage__c"": null, ""CreatedDate"": ""2026-03-24T15:26:28.000+0000"", ""LastModifiedDate"": ""2026-03-24T15:26:28.000+0000"", ""Notes__c"": null}",(would be deleted),TM_review_2026-05-04,DryRun-Delete,2026-05-07T11:48:48.549623
a0BWR0000083yTC2AY,AGR-0857,Agreement__c,*record*,"{""Id"": ""a0BWR0000083yTC2AY"", ""Name"": ""AGR-0857"", ""Opportunity__c"": ""006WR00000wkEamYAE"", ""Opportunity__r"": {""attributes"": {""type"": ""Opportunity"", ""url"": ""/services/data/v59.0/sobjects/Opportunity/006WR00000wkEamYAE""}, ""Name"": ""Topanga Apartments""}, ""Status__c"": ""Review"", ""Agreement_Type__c"": ""Bulk"", ""Signed_Date__c"": null, ""IronClad_ID__c"": null, ""IronClad_Stage__c"": null, ""CreatedDate"": ""2026-03-24T15:26:28.000+0000"", ""LastModifiedDate"": ""2026-03-24T15:26:28.000+0000"", ""Notes__c"": null}",(would be deleted),TM_review_2026-05-04,DryRun-Delete,2026-05-07T11:48:48.549623
a0BWR0000083yTE2AY,AGR-0859,Agreement__c,*record*,"{""Id"": ""a0BWR0000083yTE2AY"", ""Name"": ""AGR-0859"", ""Opportunity__c"": ""006WR00000wkEanYAE"", ""Opportunity__r"": {""attributes"": {""type"": ""Opportunity"", ""url"": ""/services/data/v59.0/sobjects/Opportunity/006WR00000wkEanYAE""}, ""Name"": ""Topanga Terrace""}, ""Status__c"": ""Review"", ""Agreement_Type__c"": ""EMA"", ""Signed_Date__c"": null, ""IronClad_ID__c"": null, ""IronClad_Stage__c"": null, ""CreatedDate"": ""2026-03-24T15:26:28.000+0000"", ""LastModifiedDate"": ""2026-03-24T15:26:28.000+0000"", ""Notes__c"": null}",(would be deleted),TM_review_2026-05-04,DryRun-Delete,2026-05-07T11:48:48.549623
a0BWR0000083yTF2AY,AGR-0860,Agreement__c,*record*,"{""Id"": ""a0BWR0000083yTF2AY"", ""Name"": ""AGR-0860"", ""Opportunity__c"": ""006WR00000wkEanYAE"", ""Opportunity__r"": {""attributes"": {""type"": ""Opportunity"", ""url"": ""/services/data/v59.0/sobjects/Opportunity/006WR00000wkEanYAE""}, ""Name"": ""Topanga Terrace""}, ""Status__c"": ""Review"", ""Agreement_Type__c"": ""Bulk"", ""Signed_Date__c"": null, ""IronClad_ID__c"": null, ""IronClad_Stage__c"": null, ""CreatedDate"": ""2026-03-24T15:26:28.000+0000"", ""LastModifiedDate"": ""2026-03-24T15:26:28.000+0000"", ""Notes__c"": null}",(would be deleted),TM_review_2026-05-04,DryRun-Delete,2026-05-07T11:48:48.549623
a0BWR0000083yTH2AY,AGR-0862,Agreement__c,*record*,"{""Id"": ""a0BWR0000083yTH2AY"", ""Name"": ""AGR-0862"", ""Opportunity__c"": ""006WR00000wkEaoYAE"", ""Opportunity__r"": {""attributes"": {""type"": ""Opportunity"", ""url"": ""/services/data/v59.0/sobjects/Opportunity/006WR00000wkEaoYAE""}, ""Name"": ""Vista Apartments""}, ""Status__c"": ""Review"", ""Agreement_Type__c"": ""EMA"", ""Signed_Date__c"": null, ""IronClad_ID__c"": null, ""IronClad_Stage__c"": null, ""CreatedDate"": ""2026-03-24T15:26:28.000+0000"", ""LastModifiedDate"": ""2026-03-24T15:26:28.000+0000"", ""Notes__c"": null}",(would be deleted),TM_review_2026-05-04,DryRun-Delete,2026-05-07T11:48:48.549623
a0BWR0000083yTI2AY,AGR-0863,Agreement__c,*record*,"{""Id"": ""a0BWR0000083yTI2AY"", ""Name"": ""AGR-0863"", ""Opportunity__c"": ""006WR00000wkEaoYAE"", ""Opportunity__r"": {""attributes"": {""type"": ""Opportunity"", ""url"": ""/services/data/v59.0/sobjects/Opportunity/006WR00000wkEaoYAE""}, ""Name"": ""Vista Apartments""}, ""Status__c"": ""Review"", ""Agreement_Type__c"": ""Bulk"", ""Signed_Date__c"": null, ""IronClad_ID__c"": null, ""IronClad_Stage__c"": null, ""CreatedDate"": ""2026-03-24T15:26:28.000+0000"", ""LastModifiedDate"": ""2026-03-24T15:26:28.000+0000"", ""Notes__c"": null}",(would be deleted),TM_review_2026-05-04,DryRun-Delete,2026-05-07T11:48:48.549623
a0BWR0000083yTK2AY,AGR-0865,Agreement__c,*record*,"{""Id"": ""a0BWR0000083yTK2AY"", ""Name"": ""AGR-0865"", ""Opportunity__c"": ""006WR00000wkEapYAE"", ""Opportunity__r"": {""attributes"": {""type"": ""Opportunity"", ""url"": ""/services/data/v59.0/sobjects/Opportunity/006WR00000wkEapYAE""}, ""Name"": ""The Palms""}, ""Status__c"": ""Review"", ""Agreement_Type__c"": ""EMA"", ""Signed_Date__c"": null, ""IronClad_ID__c"": null, ""IronClad_Stage__c"": null, ""CreatedDate"": ""2026-03-24T15:26:28.000+0000"", ""LastModifiedDate"": ""2026-03-24T15:26:28.000+0000"", ""Notes__c"": null}",(would be deleted),TM_review_2026-05-04,DryRun-Delete,2026-05-07T11:48:48.549623
a0BWR0000083yTL2AY,AGR-0866,Agreement__c,*record*,"{""Id"": ""a0BWR0000083yTL2AY"", ""Name"": ""AGR-0866"", ""Opportunity__c"": ""006WR00000wkEapYAE"", ""Opportunity__r"": {""attributes"": {""type"": ""Opportunity"", ""url"": ""/services/data/v59.0/sobjects/Opportunity/006WR00000wkEapYAE""}, ""Name"": ""The Palms""}, ""Status__c"": ""Review"", ""Agreement_Type__c"": ""Bulk"", ""Signed_Date__c"": null, ""IronClad_ID__c"": null, ""IronClad_Stage__c"": null, ""CreatedDate"": ""2026-03-24T15:26:28.000+0000"", ""LastModifiedDate"": ""2026-03-24T15:26:28.000+0000"", ""Notes__c"": null}",(would be deleted),TM_review_2026-05-04,DryRun-Delete,2026-05-07T11:48:48.549623
a0BWR0000083yTV2AY,AGR-0876,Agreement__c,*record*,"{""Id"": ""a0BWR0000083yTV2AY"", ""Name"": ""AGR-0876"", ""Opportunity__c"": ""006WR00000wkEauYAE"", ""Opportunity__r"": {""attributes"": {""type"": ""Opportunity"", ""url"": ""/services/data/v59.0/sobjects/Opportunity/006WR00000wkEauYAE""}, ""Name"": ""Hollypark Knolls Apartments""}, ""Status__c"": ""Paused"", ""Agreement_Type__c"": ""NEMA"", ""Signed_Date__c"": null, ""IronClad_ID__c"": ""IC-1695"", ""IronClad_Stage__c"": ""paused"", ""CreatedDate"": ""2026-03-24T15:26:28.000+0000"", ""LastModifiedDate"": ""2026-05-05T16:06:16.000+0000"", ""Notes__c"": null}",(would be deleted),TM_review_2026-05-04,DryRun-Delete,2026-05-07T11:48:48.549623
a0BWR0000083yTW2AY,AGR-0877,Agreement__c,*record*,"{""Id"": ""a0BWR0000083yTW2AY"", ""Name"": ""AGR-0877"", ""Opportunity__c"": ""006WR00000wkEauYAE"", ""Opportunity__r"": {""attributes"": {""type"": ""Opportunity"", ""url"": ""/services/data/v59.0/sobjects/Opportunity/006WR00000wkEauYAE""}, ""Name"": ""Hollypark Knolls Apartments""}, ""Status__c"": ""Review"", ""Agreement_Type__c"": ""Bulk"", ""Signed_Date__c"": null, ""IronClad_ID__c"": null, ""IronClad_Stage__c"": null, ""CreatedDate"": ""2026-03-24T15:26:28.000+0000"", ""LastModifiedDate"": ""2026-03-24T15:26:28.000+0000"", ""Notes__c"": null}",(would be deleted),TM_review_2026-05-04,DryRun-Delete,2026-05-07T11:48:48.549623
a0BWR0000083yTY2AY,AGR-0879,Agreement__c,*record*,"{""Id"": ""a0BWR0000083yTY2AY"", ""Name"": ""AGR-0879"", ""Opportunity__c"": ""006WR00000wkEavYAE"", ""Opportunity__r"": {""attributes"": {""type"": ""Opportunity"", ""url"": ""/services/data/v59.0/sobjects/Opportunity/006WR00000wkEavYAE""}, ""Name"": ""Saticoy Gardens""}, ""Status__c"": ""Review"", ""Agreement_Type__c"": ""EMA"", ""Signed_Date__c"": null, ""IronClad_ID__c"": null, ""IronClad_Stage__c"": null, ""CreatedDate"": ""2026-03-24T15:26:28.000+0000"", ""LastModifiedDate"": ""2026-03-24T15:26:28.000+0000"", ""Notes__c"": null}",(would be deleted),TM_review_2026-05-04,DryRun-Delete,2026-05-07T11:48:48.549623
a0BWR0000083yTZ2AY,AGR-0880,Agreement__c,*record*,"{""Id"": ""a0BWR0000083yTZ2AY"", ""Name"": ""AGR-0880"", ""Opportunity__c"": ""006WR00000wkEavYAE"", ""Opportunity__r"": {""attributes"": {""type"": ""Opportunity"", ""url"": ""/services/data/v59.0/sobjects/Opportunity/006WR00000wkEavYAE""}, ""Name"": ""Saticoy Gardens""}, ""Status__c"": ""Review"", ""Agreement_Type__c"": ""Bulk"", ""Signed_Date__c"": null, ""IronClad_ID__c"": null, ""IronClad_Stage__c"": null, ""CreatedDate"": ""2026-03-24T15:26:28.000+0000"", ""LastModifiedDate"": ""2026-03-24T15:26:28.000+0000"", ""Notes__c"": null}",(would be deleted),TM_review_2026-05-04,DryRun-Delete,2026-05-07T11:48:48.549623
a0BWR0000083yTb2AI,AGR-0882,Agreement__c,*record*,"{""Id"": ""a0BWR0000083yTb2AI"", ""Name"": ""AGR-0882"", ""Opportunity__c"": ""006WR00000wkEawYAE"", ""Opportunity__r"": {""attributes"": {""type"": ""Opportunity"", ""url"": ""/services/data/v59.0/sobjects/Opportunity/006WR00000wkEawYAE""}, ""Name"": ""Link Canvas (fka The George & The Leonard)""}, ""Status__c"": ""Review"", ""Agreement_Type__c"": ""EMA"", ""Signed_Date__c"": null, ""IronClad_ID__c"": null, ""IronClad_Stage__c"": null, ""CreatedDate"": ""2026-03-24T15:26:28.000+0000"", ""LastModifiedDate"": ""2026-03-24T15:26:28.000+0000"", ""Notes__c"": null}",(would be deleted),TM_review_2026-05-04,DryRun-Delete,2026-05-07T11:48:48.549623
a0BWR0000083yTc2AI,AGR-0883,Agreement__c,*record*,"{""Id"": ""a0BWR0000083yTc2AI"", ""Name"": ""AGR-0883"", ""Opportunity__c"": ""006WR00000wkEawYAE"", ""Opportunity__r"": {""attributes"": {""type"": ""Opportunity"", ""url"": ""/services/data/v59.0/sobjects/Opportunity/006WR00000wkEawYAE""}, ""Name"": ""Link Canvas (fka The George & The Leonard)""}, ""Status__c"": ""Review"", ""Agreement_Type__c"": ""Bulk"", ""Signed_Date__c"": null, ""IronClad_ID__c"": null, ""IronClad_Stage__c"": null, ""CreatedDate"": ""2026-03-24T15:26:28.000+0000"", ""LastModifiedDate"": ""2026-03-24T15:26:28.000+0000"", ""Notes__c"": null}",(would be deleted),TM_review_2026-05-04,DryRun-Delete,2026-05-07T11:48:48.549623
a0BWR0000083yTe2AI,AGR-0885,Agreement__c,*record*,"{""Id"": ""a0BWR0000083yTe2AI"", ""Name"": ""AGR-0885"", ""Opportunity__c"": ""006WR00000wkEaxYAE"", ""Opportunity__r"": {""attributes"": {""type"": ""Opportunity"", ""url"": ""/services/data/v59.0/sobjects/Opportunity/006WR00000wkEaxYAE""}, ""Name"": ""Link West End""}, ""Status__c"": ""Review"", ""Agreement_Type__c"": ""EMA"", ""Signed_Date__c"": null, ""IronClad_ID__c"": null, ""IronClad_Stage__c"": null, ""CreatedDate"": ""2026-03-24T15:26:28.000+0000"", ""LastModifiedDate"": ""2026-03-24T15:26:28.000+0000"", ""Notes__c"": null}",(would be deleted),TM_review_2026-05-04,DryRun-Delete,2026-05-07T11:48:48.549623
a0BWR0000083yTf2AI,AGR-0886,Agreement__c,*record*,"{""Id"": ""a0BWR0000083yTf2AI"", ""Name"": ""AGR-0886"", ""Opportunity__c"": ""006WR00000wkEaxYAE"", ""Opportunity__r"": {""attributes"": {""type"": ""Opportunity"", ""url"": ""/services/data/v59.0/sobjects/Opportunity/006WR00000wkEaxYAE""}, ""Name"": ""Link West End""}, ""Status__c"": ""Review"", ""Agreement_Type__c"": ""Bulk"", ""Signed_Date__c"": null, ""IronClad_ID__c"": null, ""IronClad_Stage__c"": null, ""CreatedDate"": ""2026-03-24T15:26:28.000+0000"", ""LastModifiedDate"": ""2026-03-24T15:26:28.000+0000"", ""Notes__c"": null}",(would be deleted),TM_review_2026-05-04,DryRun-Delete,2026-05-07T11:48:48.549623
a0BWR0000083yTh2AI,AGR-0888,Agreement__c,*record*,"{""Id"": ""a0BWR0000083yTh2AI"", ""Name"": ""AGR-0888"", ""Opportunity__c"": ""006WR00000wkEayYAE"", ""Opportunity__r"": {""attributes"": {""type"": ""Opportunity"", ""url"": ""/services/data/v59.0/sobjects/Opportunity/006WR00000wkEayYAE""}, ""Name"": ""Mississippi View""}, ""Status__c"": ""Review"", ""Agreement_Type__c"": ""EMA"", ""Signed_Date__c"": null, ""IronClad_ID__c"": null, ""IronClad_Stage__c"": null, ""CreatedDate"": ""2026-03-24T15:26:28.000+0000"", ""LastModifiedDate"": ""2026-03-24T15:26:28.000+0000"", ""Notes__c"": null}",(would be deleted),TM_review_2026-05-04,DryRun-Delete,2026-05-07T11:48:48.549623
a0BWR0000083yTi2AI,AGR-0889,Agreement__c,*record*,"{""Id"": ""a0BWR0000083yTi2AI"", ""Name"": ""AGR-0889"", ""Opportunity__c"": ""006WR00000wkEayYAE"", ""Opportunity__r"": {""attributes"": {""type"": ""Opportunity"", ""url"": ""/services/data/v59.0/sobjects/Opportunity/006WR00000wkEayYAE""}, ""Name"": ""Mississippi View""}, ""Status__c"": ""Review"", ""Agreement_Type__c"": ""Bulk"", ""Signed_Date__c"": null, ""IronClad_ID__c"": null, ""IronClad_Stage__c"": null, ""CreatedDate"": ""2026-03-24T15:26:28.000+0000"", ""LastModifiedDate"": ""2026-03-24T15:26:28.000+0000"", ""Notes__c"": null}",(would be deleted),TM_review_2026-05-04,DryRun-Delete,2026-05-07T11:48:48.549623
a0BWR0000083yUJ2AY,AGR-0926,Agreement__c,*record*,"{""Id"": ""a0BWR0000083yUJ2AY"", ""Name"": ""AGR-0926"", ""Opportunity__c"": ""006WR00000wkEbIYAU"", ""Opportunity__r"": {""attributes"": {""type"": ""Opportunity"", ""url"": ""/services/data/v59.0/sobjects/Opportunity/006WR00000wkEbIYAU""}, ""Name"": ""First Casa De Marina""}, ""Status__c"": ""Review"", ""Agreement_Type__c"": ""EMA"", ""Signed_Date__c"": null, ""IronClad_ID__c"": null, ""IronClad_Stage__c"": null, ""CreatedDate"": ""2026-03-24T15:26:28.000+0000"", ""LastModifiedDate"": ""2026-03-24T15:26:28.000+0000"", ""Notes__c"": null}",(would be deleted),TM_review_2026-05-04,DryRun-Delete,2026-05-07T11:48:48.549623
a0BWR0000083yUK2AY,AGR-0927,Agreement__c,*record*,"{""Id"": ""a0BWR0000083yUK2AY"", ""Name"": ""AGR-0927"", ""Opportunity__c"": ""006WR00000wkEbIYAU"", ""Opportunity__r"": {""attributes"": {""type"": ""Opportunity"", ""url"": ""/services/data/v59.0/sobjects/Opportunity/006WR00000wkEbIYAU""}, ""Name"": ""First Casa De Marina""}, ""Status__c"": ""Review"", ""Agreement_Type__c"": ""Bulk"", ""Signed_Date__c"": null, ""IronClad_ID__c"": null, ""IronClad_Stage__c"": null, ""CreatedDate"": ""2026-03-24T15:26:28.000+0000"", ""LastModifiedDate"": ""2026-03-24T15:26:28.000+0000"", ""Notes__c"": null}",(would be deleted),TM_review_2026-05-04,DryRun-Delete,2026-05-07T11:48:48.549623
a0BWR0000083yUM2AY,AGR-0929,Agreement__c,*record*,"{""Id"": ""a0BWR0000083yUM2AY"", ""Name"": ""AGR-0929"", ""Opportunity__c"": ""006WR00000wkEbJYAU"", ""Opportunity__r"": {""attributes"": {""type"": ""Opportunity"", ""url"": ""/services/data/v59.0/sobjects/Opportunity/006WR00000wkEbJYAU""}, ""Name"": ""Lombardi Apartments""}, ""Status__c"": ""Review"", ""Agreement_Type__c"": ""EMA"", ""Signed_Date__c"": null, ""IronClad_ID__c"": null, ""IronClad_Stage__c"": null, ""CreatedDate"": ""2026-03-24T15:26:28.000+0000"", ""LastModifiedDate"": ""2026-03-24T15:26:28.000+0000"", ""Notes__c"": null}",(would be deleted),TM_review_2026-05-04,DryRun-Delete,2026-05-07T11:48:48.549623
a0BWR0000083yUN2AY,AGR-0930,Agreement__c,*record*,"{""Id"": ""a0BWR0000083yUN2AY"", ""Name"": ""AGR-0930"", ""Opportunity__c"": ""006WR00000wkEbJYAU"", ""Opportunity__r"": {""attributes"": {""type"": ""Opportunity"", ""url"": ""/services/data/v59.0/sobjects/Opportunity/006WR00000wkEbJYAU""}, ""Name"": ""Lombardi Apartments""}, ""Status__c"": ""Review"", ""Agreement_Type__c"": ""Bulk"", ""Signed_Date__c"": null, ""IronClad_ID__c"": null, ""IronClad_Stage__c"": null, ""CreatedDate"": ""2026-03-24T15:26:28.000+0000"", ""LastModifiedDate"": ""2026-03-24T15:26:28.000+0000"", ""Notes__c"": null}",(would be deleted),TM_review_2026-05-04,DryRun-Delete,2026-05-07T11:48:48.549623
