SF_Id,Name,Field,Before,After,Source,Timestamp,Action
006WR00000xtaP4YAI,Omaha_MDU_4822-4826 Sahler St Apartments,MDU_Categorization__c,,OnNet,Signed MDU Agreement Analysis V1.xlsx,2026-05-19T15-08-45,update
006WR00000xvkCFYAY,Omaha_MDU_Brewer Apartments,MDU_Categorization__c,,OnNet,Signed MDU Agreement Analysis V1.xlsx,2026-05-19T15-08-45,update
006WR00000xvsXyYAI,Omaha_MDU_4318-4324 N 48th St Apartments,MDU_Categorization__c,,OnNet,Signed MDU Agreement Analysis V1.xlsx,2026-05-19T15-08-45,update
006WR00000y3k29YAA,Omaha_MDU_9208 Ohio St,MDU_Categorization__c,,OnNet,Signed MDU Agreement Analysis V1.xlsx,2026-05-19T15-08-45,update
006WR00000xwFPhYAM,Omaha_MDU_4313 N 65th St,MDU_Categorization__c,,OnNet,Signed MDU Agreement Analysis V1.xlsx,2026-05-19T15-08-45,update
006WR00000xwFzBYAU,Omaha_MDU_Taylor Apartments,MDU_Categorization__c,,OnNet,Signed MDU Agreement Analysis V1.xlsx,2026-05-19T15-08-45,update
006WR00000xwGIXYA2,Omaha_MDU_6303 Taylor Cir,MDU_Categorization__c,,OnNet,Signed MDU Agreement Analysis V1.xlsx,2026-05-19T15-08-45,update
006WR00000xvbCAYAY,Omaha_MDU_4907 Ames Ave Apartments,MDU_Categorization__c,,OnNet,Signed MDU Agreement Analysis V1.xlsx,2026-05-19T15-08-45,update
006WR00000xvE98YAE,Omaha_MDU_6302 Boyd St,MDU_Categorization__c,,OnNet,Signed MDU Agreement Analysis V1.xlsx,2026-05-19T15-08-45,update
006WR00000xuzq7YAA,Omaha_MDU_4803 Boyd St Apartments,MDU_Categorization__c,,OnNet,Signed MDU Agreement Analysis V1.xlsx,2026-05-19T15-08-45,update
006WR00000y3NdSYAU,Omaha_MDU_Benson Crest Apartments 2,MDU_Categorization__c,,OnNet,Signed MDU Agreement Analysis V1.xlsx,2026-05-19T15-08-45,update
006WR00000xvEU6YAM,Omaha_MDU_6406 Boyd St,MDU_Categorization__c,,OnNet,Signed MDU Agreement Analysis V1.xlsx,2026-05-19T15-08-45,update
006WR00000xw7SBYAY,Omaha_MDU_4005 Hartman Circle,MDU_Categorization__c,,OnNet,Signed MDU Agreement Analysis V1.xlsx,2026-05-19T15-08-45,update
006WR00000xwGK9YAM,Omaha_MDU_6414 Boyd St,MDU_Categorization__c,,OnNet,Signed MDU Agreement Analysis V1.xlsx,2026-05-19T15-08-45,update
006WR00000wkEcDYAU,The 1001 Apartments,MDU_Categorization__c,,OnNet,Signed MDU Agreement Analysis V1.xlsx,2026-05-19T15-08-45,update
006WR00000xwFRJYA2,Omaha_MDU_Benson Crest Apartments 1,MDU_Categorization__c,,OnNet,Signed MDU Agreement Analysis V1.xlsx,2026-05-19T15-08-45,update
006WR00000xwEztYAE,Omaha_MDU_Benson Gardens,MDU_Categorization__c,,OnNet,Signed MDU Agreement Analysis V1.xlsx,2026-05-19T15-08-45,update
006WR00000wkEb9YAE,The Bungalows on the Lake at Prairie Queen_The View,MDU_Categorization__c,,NearNet,Signed MDU Agreement Analysis V1.xlsx,2026-05-19T15-08-45,update
006WR00000wkEb8YAE,The Bungalows on the Lake at Prairie Queen,MDU_Categorization__c,,NearNet,Signed MDU Agreement Analysis V1.xlsx,2026-05-19T15-08-45,update
006WR00000wkEb7YAE,The Bungalows on 204,MDU_Categorization__c,,NearNet,Signed MDU Agreement Analysis V1.xlsx,2026-05-19T15-08-45,update
006WR00000wkEbAYAU,1010 on the Lake,MDU_Categorization__c,,NearNet,Signed MDU Agreement Analysis V1.xlsx,2026-05-19T15-08-45,update
006WR00000wkEbBYAU,The Beckham,MDU_Categorization__c,,NearNet,Signed MDU Agreement Analysis V1.xlsx,2026-05-19T15-08-45,update
006WR00000wkEbCYAU,Azle Village,MDU_Categorization__c,,OnNet,Signed MDU Agreement Analysis V1.xlsx,2026-05-19T15-08-45,update
006WR00000wkDuKYAU,Fowler's RV Park,MDU_Categorization__c,,OnNet,Signed MDU Agreement Analysis V1.xlsx,2026-05-19T15-08-45,update
006WR00000wkEb1YAE,Horizon Heights,MDU_Categorization__c,,OnNet,Signed MDU Agreement Analysis V1.xlsx,2026-05-19T15-08-45,update
