Id,Name,StageName,Owner,Property_Address,Property_City,Property_State,Property_Zip,current_category,franchise_type,suggested_category,distance_ft,nearest_fiber_addr,nearest_fdh,via_optk,change_type,geocode_note
006WR00000wkDNkYAM,Avalon Brea Place,On Hold,Jeff Chao,"185 S State College Blvd, Brea, CA, USA",Brea,CA,92821,Cat 3,National,Cat 3,145909.2,1501 N LA BREA AVE UNIT 3 INGLEWOOD CA 90302,FB04,,no_change,"185 S STATE COLLEGE BLVD, BREA, CA, 92821"
006WR00000wkDNlYAM,Birch Hills Apartments,On Hold,Jeff Chao,"255 S Kraemer Blvd, Brea, CA, USA",Brea,CA,92821,Cat 3,National,Cat 3,151687.7,1501 N LA BREA AVE UNIT 3 INGLEWOOD CA 90302,FB04,,no_change,"255 S KRAEMER BLVD, BREA, CA, 92821"
006WR00000wkDNmYAM,Country Woods Apartment Homes,On Hold,Jeff Chao,"315 N Associated Rd, Brea, CA, USA",Brea,CA,92821,Cat 3,National,Cat 3,147649.7,1501 N LA BREA AVE UNIT 3 INGLEWOOD CA 90302,FB04,,no_change,"315 N ASSOCIATED RD, BREA, CA, 92821"
006WR00000wkDNnYAM,Birchwood Village Apartment Homes,On Hold,Jeff Chao,"1919 East Birch Street, Brea, CA, USA",Brea,CA,92821,Cat 3,National,Cat 3,148138.0,1501 N LA BREA AVE UNIT 3 INGLEWOOD CA 90302,FB04,,no_change,"1919 E BIRCH ST, BREA, CA, 92821"
006WR00000wkDNoYAM,Rancho Brea,On Hold,Jeff Chao,1414 W Central Ave,Brea,CA,92821,Cat 3,National,Cat 3,134826.8,1501 N LA BREA AVE UNIT 3 INGLEWOOD CA 90302,FB04,,no_change,"1414 W CENTRAL AVE, BREA, CA, 92821"
006WR00000wkDNpYAM,Town and Country,On Hold,Jeff Chao,"800 S Brea Blvd, Brea, CA, USA",Brea,CA,92821,Cat 3,National,Cat 3,140014.5,1501 N LA BREA AVE UNIT 3 INGLEWOOD CA 90302,FB04,,no_change,"800 S BREA BLVD, BREA, CA, 92821"
006WR00000wkDNqYAM,Vintage Canyon Senior Apartments,On Hold,Jeff Chao,"855 N Brea Blvd, Brea, CA, USA",Brea,CA,92821,Cat 3,National,Cat 3,141858.5,1501 N LA BREA AVE UNIT 3 INGLEWOOD CA 90302,FB04,,no_change,"855 N BREA BLVD, BREA, CA, 92821"
006WR00000wkDNrYAM,Raintree Apartment Homes,On Hold,Jeff Chao,"650 Tamarack Avenue, Brea, CA, USA",Brea,CA,92821,Cat 3,National,Cat 3,140118.7,1501 N LA BREA AVE UNIT 3 INGLEWOOD CA 90302,FB04,,no_change,"650 TAMARACK AVE, BREA, CA, 92821"
006WR00000wkDNsYAM,Tamarack Woods Apartment Homes,On Hold,Jeff Chao,"825 Tamarack Avenue, Brea, CA, USA",Brea,CA,92821,Cat 3,National,Cat 3,140174.4,1501 N LA BREA AVE UNIT 3 INGLEWOOD CA 90302,FB04,,no_change,"825 TAMARACK AVE, BREA, CA, 92821"
006WR00000wkDNtYAM,Hollydale Mobile Home Estates,On Hold,Jeff Chao,"5700 Carbon Canyon Rd, Brea, CA, USA",Brea,CA,92823,Cat 3,National,,,,,,geocode_failed,No_Match
006WR00000wkDNuYAM,The Oaks,On Hold,Jeff Chao,"9205 Carlton Oaks Dr, Santee, CA",Santee,CA,92071,Cat 3,National,Cat 3,89207.1,4350 VISTA DE LA TIERRA SOLANA BEACH CA 92075,FDH14,,no_change,"9205 CARLTON OAKS DR, SANTEE, CA, 92071"
006WR00000wkDNvYAM,The Arbors,On Hold,Jeff Chao,"9700 Magnolia Park Dr, Santee, San Diego, CA, USA",Santee,CA,92071,Cat 3,National,Cat 3,92680.7,4350 VISTA DE LA TIERRA SOLANA BEACH CA 92075,FDH14,,no_change,"9700 MAGNOLIA PARK DR, SANTEE, CA, 92071"
006WR00000wkDNwYAM,Crosscreek,On Hold,Jeff Chao,"345 West El Norte Parkway, Escondido, CA, USA",Escondido,CA,92026,Cat 3,National,Cat 3,40510.6,1920 NORTHSTAR WAY UNIT 135 SAN MARCOS CA 92078,FB15,,no_change,"345 W EL NORTE PKWY, ESCONDIDO, CA, 92026"
006WR00000wkDNxYAM,Alta Cima Apartment Homes,On Hold,Jeff Chao,"1333 E Grand Ave, Escondido, California, USA",Escondido,CA,92027,Cat 3,National,Cat 3,48476.4,1920 NORTHSTAR WAY UNIT 336 SAN MARCOS CA 92078,FB15,,no_change,"1333 E GRAND AVE, ESCONDIDO, CA, 92027"
006WR00000wkDNyYAM,Alta Vista,On Hold,Jeff Chao,"1245 Morning View Dr, Escondido, California, USA",Escondido,CA,92026,Cat 3,National,Cat 3,39563.9,1920 NORTHSTAR WAY UNIT 135 SAN MARCOS CA 92078,FB15,,no_change,"1245 MORNING VIEW DR, ESCONDIDO, CA, 92026"
006WR00000wkDNzYAM,Aspire,On Hold,Jeff Chao,"137-151 Valley Pkwy, Escondido, California, USA",Escondido,CA,92025,Cat 3,National,,,,,,geocode_failed,Tie
006WR00000wkDO0YAM,Hendrix Apartments,On Hold,Jeff Chao,"439 West El Norte Parkway, Escondido, CA, USA",Escondido,CA,92026,Cat 3,National,Cat 3,40270.9,1920 NORTHSTAR WAY UNIT 135 SAN MARCOS CA 92078,FB15,,no_change,"439 W EL NORTE PKWY, ESCONDIDO, CA, 92026"
006WR00000wkDO1YAM,Rancho Escondido MHP,On Hold,Jeff Chao,"525 W El Norte Pkwy, Escondido, California, USA",Escondido,CA,92026,Cat 3,National,Cat 3,39945.1,1920 NORTHSTAR WAY UNIT 135 SAN MARCOS CA 92078,FB15,,no_change,"525 W EL NORTE PKWY, ESCONDIDO, CA, 92026"
006WR00000wkDO2YAM,Madera Ridge,On Hold,Jeff Chao,"1051 W El Norte Pkwy, Escondido, California, USA",Escondido,CA,92026,Cat 3,National,Cat 3,38142.6,1920 NORTHSTAR WAY UNIT 135 SAN MARCOS CA 92078,FB15,,no_change,"1051 W EL NORTE PKWY, ESCONDIDO, CA, 92026"
006WR00000wkDO3YAM,Valle at Escondido,On Hold,Jeff Chao,"1204 N Escondido Blvd, Escondido, California, USA",Escondido,CA,92026,Cat 3,National,Cat 3,40520.4,1920 NORTHSTAR WAY UNIT 336 SAN MARCOS CA 92078,FB15,,no_change,"1204 N ESCONDIDO BLVD, ESCONDIDO, CA, 92026"
006WR00000wkDO4YAM,Estancia Apartments,On Hold,Jeff Chao,"725 N Fig St, Escondido, California, USA",Escondido,CA,92025,Cat 3,National,Cat 3,44569.6,1920 NORTHSTAR WAY UNIT 336 SAN MARCOS CA 92078,FB15,,no_change,"725 N FIG ST, ESCONDIDO, CA, 92025"
006WR00000wkDO5YAM,Valle at Park,On Hold,Jeff Chao,"151 Gayland St, Escondido, California, USA",Escondido,CA,92027,Cat 3,National,Cat 3,51743.7,1920 NORTHSTAR WAY UNIT 336 SAN MARCOS CA 92078,FB15,,no_change,"151 GAYLAND ST, ESCONDIDO, CA, 92027"
006WR00000wkDO6YAM,Villa Escondido,On Hold,Jeff Chao,"511 E Grand Ave, Escondido, California, USA",Escondido,CA,92025,Cat 3,National,Cat 3,44356.4,1920 NORTHSTAR WAY UNIT 336 SAN MARCOS CA 92078,FB15,,no_change,"511 E GRAND AVE, ESCONDIDO, CA, 92025"
006WR00000wkDO7YAM,Solana at Grand,On Hold,Jeff Chao,"1501 E Grand Ave, Escondido, California, USA",Escondido,CA,92027,Cat 3,National,Cat 3,49541.8,1920 NORTHSTAR WAY UNIT 336 SAN MARCOS CA 92078,FB15,,no_change,"1501 E GRAND AVE, ESCONDIDO, CA, 92027"
006WR00000wkDO8YAM,Summit Apartments,On Hold,Jeff Chao,"444 E 4th Ave, Escondido, California, USA",Escondido,CA,92025,,National,Cat 3,44092.6,1920 NORTHSTAR WAY UNIT 336 SAN MARCOS CA 92078,FB15,,fill_blank,"444 E 4TH AVE, ESCONDIDO, CA, 92025"
006WR00000wkDO9YAM,The Terraces at Escondido,On Hold,Jeff Chao,"1301 Morning View Dr, Escondido, California, USA",Escondido,CA,92026,Cat 3,National,Cat 3,39657.3,1920 NORTHSTAR WAY UNIT 135 SAN MARCOS CA 92078,FB15,,no_change,"1301 MORNING VIEW DR, ESCONDIDO, CA, 92026"
006WR00000wkDOAYA2,Reidy Ceek II,On Hold,Jeff Chao,"1350 Morning View Dr, Escondido, California, USA",Escondido,CA,92026,Cat 3,National,Cat 3,39920.5,1920 NORTHSTAR WAY UNIT 135 SAN MARCOS CA 92078,FB15,,no_change,"1350 MORNING VIEW DR, ESCONDIDO, CA, 92026"
006WR00000wkDOBYA2,Reidy Creek,On Hold,Jeff Chao,"1350 Morning View Dr, Escondido, California, USA",Escondido,CA,92026,Cat 3,National,Cat 3,39920.5,1920 NORTHSTAR WAY UNIT 135 SAN MARCOS CA 92078,FB15,,no_change,"1350 MORNING VIEW DR, ESCONDIDO, CA, 92026"
006WR00000wkDOCYA2,Oak Hill Apartments,On Hold,Jeff Chao,"1302 Oak Hill Dr, Escondido, California, USA",Escondido,CA,92027,Cat 3,National,Cat 3,48679.9,1920 NORTHSTAR WAY UNIT 336 SAN MARCOS CA 92078,FB15,,no_change,"1302 OAK HILL DR, ESCONDIDO, CA, 92027"
006WR00000wkDODYA2,Escondido Terrace MHP,On Hold,Jeff Chao,"1380 Oak Hill Dr, Escondido, California, USA",Escondido,CA,92027,Cat 3,National,Cat 3,48892.2,1920 NORTHSTAR WAY UNIT 336 SAN MARCOS CA 92078,FB15,,no_change,"1380 OAK HILL DR, ESCONDIDO, CA, 92027"
006WR00000wkDOEYA2,Westwinds MHP,On Hold,Jeff Chao,"1415 S Pine St, Escondido, California, USA",Escondido,CA,92025,Cat 3,National,Cat 3,42369.3,1920 NORTHSTAR WAY UNIT 336 SAN MARCOS CA 92078,FB15,,no_change,"1415 S PINE ST, ESCONDIDO, CA, 92025"
006WR00000wkDOFYA2,Village Grove Apartments,On Hold,Jeff Chao,"660 N Quince St, Escondido, California, USA",Escondido,CA,92025,Cat 3,National,Cat 3,39390.8,1920 NORTHSTAR WAY UNIT 336 SAN MARCOS CA 92078,FB15,,no_change,"660 N QUINCE ST, ESCONDIDO, CA, 92025"
006WR00000wkDOGYA2,Westmont Town Court,On Hold,Jeff Chao,"500 East Valley Parkway, Escondido, CA, USA",Escondido,CA,92025,Cat 3,National,Cat 3,44128.1,1920 NORTHSTAR WAY UNIT 336 SAN MARCOS CA 92078,FB15,,no_change,"500 E VALLEY PKWY, ESCONDIDO, CA, 92025"
006WR00000wkDOHYA2,The Springs of Escondido,On Hold,Jeff Chao,"1261 E Washington Ave, Escondido, California, USA",Escondido,CA,92027,Cat 3,National,Cat 3,47791.4,1920 NORTHSTAR WAY UNIT 336 SAN MARCOS CA 92078,FB15,,no_change,"1261 E WASHINGTON AVE, ESCONDIDO, CA, 92027"
006WR00000wkDOIYA2,Pacifica Palms Apartments,On Hold,Jeff Chao,"1829 East Washington Avenue, Escondido, CA, USA",Escondido,CA,92027,Cat 3,National,Cat 3,51187.9,1920 NORTHSTAR WAY UNIT 336 SAN MARCOS CA 92078,FB15,,no_change,"1829 E WASHINGTON AVE, ESCONDIDO, CA, 92027"
006WR00000wkDOJYA2,Midway Gardens,On Hold,Jeff Chao,"115 South Midway Drive, Escondido, CA, USA",Escondido,CA,92027,Cat 3,National,Cat 3,52793.7,1920 NORTHSTAR WAY UNIT 336 SAN MARCOS CA 92078,FB15,,no_change,"115 S MIDWAY DR, ESCONDIDO, CA, 92027"
006WR00000wkDOKYA2,Coral Tree Manor,On Hold,Jeff Chao,"300 Smilax Road, San Marcos, CA, USA",San Marcos,CA,92069,Cat 3,National,Cat 3,18646.8,3498 CAMINO MICHELLE CARLSBAD CA 92009,FB07,,no_change,"300 SMILAX RD, SAN MARCOS, CA, 92069"
006WR00000wkDOLYA2,Benchmark Apartments,On Hold,Jeff Chao,"353 West San Marcos Boulevard, San Marcos, CA, USA",San Marcos,CA,92069,Cat 3,National,Cat 3,21022.4,1920 NORTHSTAR WAY UNIT 135 SAN MARCOS CA 92078,FB15,,no_change,"353 W SAN MARCOS BLVD, SAN MARCOS, CA, 92069"
006WR00000wkDOMYA2,Woodland Village,On Hold,Jeff Chao,"975 Woodland Parkway, San Marcos, CA, USA",San Marcos,CA,92069,Cat 3,National,Cat 3,33997.3,1920 NORTHSTAR WAY UNIT 135 SAN MARCOS CA 92078,FB15,,no_change,"975 WOODLAND PKWY, SAN MARCOS, CA, 92069"
006WR00000wkDONYA2,Windsor Manor I,On Hold,Jeff Chao,"250 Knoll Rd, San Marcos, CA, USA",San Marcos,CA,92069,Cat 3,National,Cat 3,20090.7,3498 CAMINO MICHELLE CARLSBAD CA 92009,FB07,,no_change,"250 KNOLL RD, SAN MARCOS, CA, 92069"
006WR00000wkDOOYA2,Paseo Del Oro,On Hold,Jeff Chao,"432 West Mission Road, San Marcos, CA, USA",San Marcos,CA,92069,Cat 3,National,Cat 3,21996.0,3498 CAMINO MICHELLE CARLSBAD CA 92009,FB07,,no_change,"432 W MISSION RD, SAN MARCOS, CA, 92069"
006WR00000wkDOPYA2,Grandon Village,On Hold,Jeff Chao,"1603 Grandon Avenue, San Marcos, CA, USA",San Marcos,CA,92078,Cat 3,National,Cat 3,11575.5,3498 CAMINO MICHELLE CARLSBAD CA 92009,FB07,,no_change,"1603 GRANDON AVE, SAN MARCOS, CA, 92078"
006WR00000wkDOQYA2,Villa Serena Apartments,On Hold,Jeff Chao,"339 Marcos Street, San Marcos, CA, USA",San Marcos,CA,92069,Cat 3,National,Cat 3,22261.3,3498 CAMINO MICHELLE CARLSBAD CA 92009,FB07,,no_change,"339 MARCOS ST, SAN MARCOS, CA, 92069"
006WR00000wkDORYA2,Royal Oaks Senior Living,On Hold,Jeff Chao,"650 Woodward Street, San Marcos, CA, USA",San Marcos,CA,92069,Cat 3,National,Cat 3,25452.3,1920 NORTHSTAR WAY UNIT 135 SAN MARCOS CA 92078,FB15,,no_change,"650 WOODWARD ST, SAN MARCOS, CA, 92069"
006WR00000wkDOSYA2,La Mores Estates,On Hold,Jeff Chao,"1175 La Moree Rd, San Marcos, CA, USA",San Marcos,CA,92078,Cat 3,National,Cat 3,27341.7,1920 NORTHSTAR WAY UNIT 135 SAN MARCOS CA 92078,FB15,,no_change,"1175 LA MOREE RD, SAN MARCOS, CA, 92078"
006WR00000wkDOTYA2,Prominence Luxury Apartments,On Hold,Jeff Chao,"601 South Twin Oaks Valley Road, San Marcos, CA, USA",San Marcos,CA,92078,Cat 3,National,Cat 3,18771.0,1920 NORTHSTAR WAY UNIT 135 SAN MARCOS CA 92078,FB15,,no_change,"601 S TWIN OAKS VALLEY RD, SAN MARCOS, CA, 92078"
006WR00000wkDOUYA2,Valle Verde Estates,On Hold,Jeff Chao,"1286 Discovery Street, San Marcos, CA, USA",San Marcos,CA,92078,Cat 3,National,Cat 3,12593.9,3498 CAMINO MICHELLE CARLSBAD CA 92009,FB07,,no_change,"1286 DISCOVERY ST, SAN MARCOS, CA, 92078"
006WR00000wkDOVYA2,Las Flores Village,On Hold,Jeff Chao,"1201 North Las Flores Drive, San Marcos, CA, USA",San Marcos,CA,92069,Cat 3,National,Cat 3,18900.1,3498 CAMINO MICHELLE CARLSBAD CA 92009,FB07,,no_change,"1201 N LAS FLORES DR, SAN MARCOS, CA, 92069"
006WR00000wkDOWYA2,Widsor Manor II,On Hold,Jeff Chao,"245 Knoll Rd, San Marcos, CA, USA",San Marcos,CA,92069,Cat 3,National,Cat 3,20095.9,3498 CAMINO MICHELLE CARLSBAD CA 92009,FB07,,no_change,"245 KNOLL RD, SAN MARCOS, CA, 92069"
006WR00000wkDOXYA2,Eaves San Marcos,On Hold,Jeff Chao,"823 Nordahl Road, San Marcos, CA, USA",San Marcos,CA,92069,Cat 3,National,Cat 3,33006.0,1920 NORTHSTAR WAY UNIT 135 SAN MARCOS CA 92078,FB15,,no_change,"823 NORDAHL RD, SAN MARCOS, CA, 92069"
006WR00000wkDOYYA2,Melrose Villa Apartments,On Hold,Jeff Chao,"1820 Melrose Drive, San Marcos, CA, USA",San Marcos,CA,92078,Cat 3,National,,,,,,geocode_failed,No_Match
006WR00000wkDOZYA2,Rancho Vallecitos,On Hold,Jeff Chao,"3535 Linda Vista Drive, San Marcos, CA, USA",San Marcos,CA,92078,Cat 3,National,,,,,,geocode_failed,No_Match
006WR00000wkDOaYAM,Elan Northwoods Apartment Homes,On Hold,Jeff Chao,"420 Smilax Road, San Marcos, CA, USA",San Marcos,CA,92078,Cat 3,National,Cat 3,17795.5,3498 CAMINO MICHELLE CARLSBAD CA 92009,FB07,,no_change,"420 SMILAX RD, SAN MARCOS, CA, 92078"
006WR00000wkDObYAM,Renaissance Villas,On Hold,Jeff Chao,"305 West San Marcos Boulevard, San Marcos, CA, USA",San Marcos,CA,92069,Cat 3,National,Cat 3,21298.9,1920 NORTHSTAR WAY UNIT 135 SAN MARCOS CA 92078,FB15,,no_change,"305 W SAN MARCOS BLVD, SAN MARCOS, CA, 92069"
006WR00000wkDOcYAM,Estrella De Oro,On Hold,Jeff Chao,"220  Camino Corto  Vista CA,  92083",Vista,CA,92083,Cat 3,National,Cat 3,9568.2,2568 MARJO CT OCEANSIDE CA 92056,FDH20,,no_change,"220 CAM CORTO, VISTA, CA, 92083"
006WR00000wkDOdYAM,Waterleaf Apartment Homes,On Hold,Jeff Chao,"333 N Emerald Dr  Vista CA,  92083",Vista,CA,92083,Cat 3,National,Cat 3,2508.1,4118 LEWIS ST OCEANSIDE CA 92056,FDH09,,no_change,"333 N EMERALD DR, VISTA, CA, 92083"
006WR00000wkDOeYAM,Calligraphy,On Hold,Jeff Chao,"350 West Central Avenue, Brea, CA, USA",Brea,CA,92821,Cat 3,National,Cat 3,139786.6,1501 N LA BREA AVE UNIT 3 INGLEWOOD CA 90302,FB04,,no_change,"350 W CENTRAL AVE, BREA, CA, 92821"
006WR00000wkDOfYAM,Country Hills Apartment Homes,On Hold,Jeff Chao,"2540 Country Hills Rd, Brea, CA, USA",Brea,CA,92821,Cat 3,National,Cat 3,150673.1,1501 N LA BREA AVE UNIT 3 INGLEWOOD CA 90302,FB04,,no_change,"2540 COUNTRY HILLS RD, BREA, CA, 92821"
006WR00000wkDOgYAM,Brea Woods Senior Apartments,On Hold,Jeff Chao,"195 West Central Avenue, Brea, CA, USA",Brea,CA,92821,Cat 3,National,Cat 3,141392.3,1501 N LA BREA AVE UNIT 3 INGLEWOOD CA 90302,FB04,,no_change,"195 W CENTRAL AVE, BREA, CA, 92821"
006WR00000wkDOhYAM,Heritage Plaza,On Hold,Jeff Chao,"220 West Central Avenue, Brea, CA, USA",Brea,CA,92821,Cat 3,National,Cat 3,141146.5,1501 N LA BREA AVE UNIT 3 INGLEWOOD CA 90302,FB04,,no_change,"220 W CENTRAL AVE, BREA, CA, 92821"
006WR00000wkDOiYAM,Tamarack Gardens Apartments,On Hold,Jeff Chao,"250 West Central Avenue, Brea, CA, USA",Brea,CA,92821,Cat 3,National,Cat 3,140913.8,1501 N LA BREA AVE UNIT 3 INGLEWOOD CA 90302,FB04,,no_change,"250 W CENTRAL AVE, BREA, CA, 92821"
006WR00000wkDOjYAM,Carlton Country Club Villas Apartments,On Hold,Jeff Chao,"9325 Carlton Oaks Drive, Santee, CA, USA",Santee,CA,92071,Cat 3,National,Cat 3,90371.6,4350 VISTA DE LA TIERRA SOLANA BEACH CA 92075,FDH14,,no_change,"9325 CARLTON OAKS DR, SANTEE, CA, 92071"
006WR00000wkDOkYAM,Lantern Crest Senior Living,On Hold,Jeff Chao,"400 Lantern Crest Way, Santee, CA, USA",Santee,CA,92071,Cat 3,National,Cat 3,102730.0,4350 VISTA DE LA TIERRA SOLANA BEACH CA 92075,FDH14,,no_change,"400 LANTERN CREST WAY, SANTEE, CA, 92071"
006WR00000wkDOlYAM,Mission Gorge Villa,On Hold,Jeff Chao,"8545 Mission Gorge Rd, Santee, CA, USA",Santee,CA,92071,Cat 3,National,Cat 3,89048.3,4350 VISTA DE LA TIERRA SOLANA BEACH CA 92075,FDH14,,no_change,"8545 MISSION GORGE RD, SANTEE, CA, 92071"
006WR00000wkDOmYAM,Town Center Apts,On Hold,Jeff Chao,"10233 Mission Gorge Road, Santee, CA, USA",Santee,CA,92071,Cat 3,National,Cat 3,97318.3,4350 VISTA DE LA TIERRA SOLANA BEACH CA 92075,FDH14,,no_change,"10233 MISSION GORGE RD, SANTEE, CA, 92071"
006WR00000wkDOnYAM,Highlands Mobile Home Park,On Hold,Jeff Chao,"7467 Mission Gorge Rd, Santee, CA, USA",Santee,CA,92071,Cat 3,National,,,,,,geocode_failed,No_Match
006WR00000wkDOoYAM,Laurel Park,On Hold,Jeff Chao,"10122 Buena Vista Avenue, Santee, CA, USA",Santee,CA,92071,Cat 3,National,Cat 3,97520.1,4350 VISTA DE LA TIERRA SOLANA BEACH CA 92075,FDH14,,no_change,"10122 BUENA VISTA AVE, SANTEE, CA, 92071"
006WR00000wkDOpYAM,Altair,On Hold,Jeff Chao,"1361 W 9th Ave, Escondido, California, USA",Escondido,CA,92029,Cat 3,National,Cat 3,35224.3,1920 NORTHSTAR WAY UNIT 336 SAN MARCOS CA 92078,FB15,,no_change,"1361 W 9TH AVE, ESCONDIDO, CA, 92029"
006WR00000wkDOqYAM,Woodlake Apartments,On Hold,Jeff Chao,"2240 Bear Valley Pkwy, Escondido, California, USA",Escondido,CA,92027,Cat 3,National,Cat 3,54699.9,1920 NORTHSTAR WAY UNIT 336 SAN MARCOS CA 92078,FB15,,no_change,"2240 BEAR VALLEY PKWY, ESCONDIDO, CA, 92027"
006WR00000wkDOrYAM,The Willows,On Hold,Jeff Chao,"2460 Bear Valley Parkway, Escondido, California, USA",Escondido,CA,92027,Cat 3,National,Cat 3,55474.6,1920 NORTHSTAR WAY UNIT 336 SAN MARCOS CA 92078,FB15,,no_change,"2460 BEAR VALLEY PKWY, ESCONDIDO, CA, 92027"
006WR00000wkDOsYAM,Forest Glen Apartments,On Hold,Jeff Chao,"493 Beaumont Glen, Escondido, California, USA",Escondido,CA,92026,Cat 3,National,Cat 3,40608.6,1920 NORTHSTAR WAY UNIT 135 SAN MARCOS CA 92078,FB15,,no_change,"493 BEAUMONT GLEN, ESCONDIDO, CA, 92026"
006WR00000wkDOtYAM,Lake Bernardo Mobile Estates,On Hold,Jeff Chao,"1202 Borden Rd, Escondido, California, USA",Escondido,CA,92026,Cat 3,National,Cat 3,37941.5,1920 NORTHSTAR WAY UNIT 336 SAN MARCOS CA 92078,FB15,,no_change,"1202 BORDEN RD, ESCONDIDO, CA, 92026"
006WR00000wkDOuYAM,The Grand Rose Apartments,On Hold,Jeff Chao,"1601 East Grand Avenue, Escondido, CA, USA",Escondido,CA,92027,Cat 3,National,Cat 3,50236.8,1920 NORTHSTAR WAY UNIT 336 SAN MARCOS CA 92078,FB15,,no_change,"1601 E GRAND AVE, ESCONDIDO, CA, 92027"
006WR00000wkDOvYAM,Rowan Apartments,On Hold,Jeff Chao,"700 W Grand Ave, Escondido, California, USA",Escondido,CA,92025,Cat 3,National,Cat 3,39808.0,1920 NORTHSTAR WAY UNIT 336 SAN MARCOS CA 92078,FB15,,no_change,"700 W GRAND AVE, ESCONDIDO, CA, 92025"
006WR00000wkDOwYAM,Lilac Hills Ranch,On Hold,Jeff Chao,"8850 W Lilac Rd, Escondido, California, USA",Escondido,CA,92026,Cat 3,National,Cat 3,54501.2,4193 DIAMOND CIR OCEANSIDE CA 92056,FDH20,,no_change,"8850 W LILAC RD, ESCONDIDO, CA, 92026"
006WR00000wkDOxYAM,Summer Creek Apartments,On Hold,Jeff Chao,"640 W Lincoln Ave, Escondido, California, USA",Escondido,CA,92026,Cat 3,National,Cat 3,38913.1,1920 NORTHSTAR WAY UNIT 336 SAN MARCOS CA 92078,FB15,,no_change,"640 W LINCOLN AVE, ESCONDIDO, CA, 92026"
006WR00000wkDOyYAM,Villa Madeira,On Hold,Jeff Chao,"955 Howard Ave, Escondido, California, USA",Escondido,CA,92029,Cat 3,National,Cat 3,32740.4,1920 NORTHSTAR WAY UNIT 336 SAN MARCOS CA 92078,FB15,,no_change,"955 HOWARD AVE, ESCONDIDO, CA, 92029"
006WR00000wkDOzYAM,Palomar Heights,On Hold,Jeff Chao,"555 East Valley Parkway, Escondido, CA, USA",Escondido,CA,92025,Cat 3,National,Cat 3,44328.0,1920 NORTHSTAR WAY UNIT 336 SAN MARCOS CA 92078,FB15,,no_change,"555 E VALLEY PKWY, ESCONDIDO, CA, 92025"
006WR00000wkDP0YAM,Valley Parkway MHP,On Hold,Jeff Chao,"1721 E Valley Pkwy, Escondido, California, USA",Escondido,CA,92027,Cat 3,National,Cat 3,50780.6,1920 NORTHSTAR WAY UNIT 336 SAN MARCOS CA 92078,FB15,,no_change,"1721 E VALLEY PKWY, ESCONDIDO, CA, 92027"
006WR00000wkDP1YAM,Imperial Escondido Mobile Estates,On Hold,Jeff Chao,"2300 East Valley Parkway, Escondido, CA, USA",Escondido,CA,92027,Cat 3,National,Cat 3,54334.9,1920 NORTHSTAR WAY UNIT 336 SAN MARCOS CA 92078,FB15,,no_change,"2300 E VALLEY PKWY, ESCONDIDO, CA, 92027"
006WR00000wkDP2YAM,Heritage Park Escondido Senior LIving,On Hold,Jeff Chao,"2549 East Valley Parkway, Escondido, CA, USA",Escondido,CA,92027,Cat 3,National,Cat 3,55920.1,1920 NORTHSTAR WAY UNIT 336 SAN MARCOS CA 92078,FB15,,no_change,"2549 E VALLEY PKWY, ESCONDIDO, CA, 92027"
006WR00000wkDP3YAM,Eastwood Meadows,On Hold,Jeff Chao,"2550 East Valley Parkway, Escondido, CA, USA",Escondido,CA,92027,Cat 3,National,Cat 3,55854.0,1920 NORTHSTAR WAY UNIT 336 SAN MARCOS CA 92078,FB15,,no_change,"2550 E VALLEY PKWY, ESCONDIDO, CA, 92027"
006WR00000wkDs6YAE,Rancho Santa Fe Village,On Hold,Jeff Chao,"500 South Rancho Santa Fe Road, San Marcos, CA, USA",San Marcos,CA,92078,Cat 3,National,Cat 3,12180.4,3498 CAMINO MICHELLE CARLSBAD CA 92009,FB07,,no_change,"500 S RANCHO SANTA FE RD, SAN MARCOS, CA, 92078"
006WR00000wkDs7YAE,Tuscany Hills,On Hold,Jeff Chao,"715 Ash Lane, San Marcos, CA, USA",San Marcos,CA,92069,Cat 3,National,Cat 3,26867.0,3498 CAMINO MICHELLE CARLSBAD CA 92009,FB07,,no_change,"715 ASH LN, SAN MARCOS, CA, 92069"
006WR00000wkDs9YAE,Sunland Terrace Apartments_Lumen AZ,Prospects,Chuck McNeely,"435 East Sunland Avenue, Phoenix, AZ, USA",Phoenix,AZ,85040,Cat 3,In-Franchise,Cat 3,53941.8,2665 W BASELINE RD MESA AZ 85202,FDH14,,no_change,"435 E SUNLAND AVE, PHOENIX, AZ, 85040"
006WR00000wkDsJYAU,Courtyard 72,On Hold,Jeff Chao,"1607 North 73rd Street, Omaha, NE, USA",Omaha,NE,68114,Cat 2,In-Franchise,Cat 2,504.6,7093 FRANKLIN ST OMAHA NE 68104,FDH21,,no_change,"1607 N 73RD ST, OMAHA, NE, 68114"
006WR00000wkDsKYAU,Ashton Place Apartments,Prospects,Chuck McNeely,"3904 E Ustick Rd Caldwell, ID",Caldwell,ID,83605,Cat 3,In-Franchise,Cat 3,3469683.0,8525 TOBIAS AVE UNIT 137 PANORAMA CITY CA 91402,FB03,,no_change,"3904 E USTICK RD, CALDWELL, ID, 83605"
