SF_Id,Name,Field,Before,After,Source,Timestamp,Action
006WR00000wk1EnYAI,Hallcraft Villas Mesa 1,Property_Category__c,(null/Cat 3),Cat 2,vetro_tightened.py v2,2026-04-24T13:49:49,backfill
006WR00000wkEcHYAU,Avalon Wolf Ranch (f/k/a Retreat at Wolf Ranch),Property_Category__c,(null/Cat 3),Cat 2,vetro_tightened.py v2,2026-04-24T13:49:49,backfill
006WR00000wkEcLYAU,Olympus Waterford,Property_Category__c,(null/Cat 3),Cat 2,vetro_tightened.py v2,2026-04-24T13:49:49,backfill
006WR00000wkEcnYAE,Paloma Gardens Apartments,Property_Category__c,(null/Cat 3),Cat 2,vetro_tightened.py v2,2026-04-24T13:49:49,backfill
006WR00000wkEcKYAU,Lexington Place (Monterey),Property_Category__c,(null/Cat 3),Cat 2,vetro_tightened.py v2,2026-04-24T13:49:49,backfill
006WR00000wkEc5YAE,Benson Crest,Property_Category__c,(null/Cat 3),Cat 2,vetro_tightened.py v2,2026-04-24T13:49:49,backfill
006WR00000wk1EXYAY,Crestview Place Apartments,Property_Category__c,(null/Cat 3),Cat 2,vetro_tightened.py v2,2026-04-24T13:49:49,backfill
006WR00000wk1EmYAI,Bay Colony Apartments,Property_Category__c,(null/Cat 3),Cat 2,vetro_tightened.py v2,2026-04-24T13:49:49,backfill
006WR00000wk1EHYAY,Boyd South Apartments,Property_Category__c,(null/Cat 3),Cat 2,vetro_tightened.py v2,2026-04-24T13:49:49,backfill
006WR00000wk1EYYAY,Cielo Apartments,Property_Category__c,(null/Cat 3),Cat 2,vetro_tightened.py v2,2026-04-24T13:49:49,backfill
006WR00000wkEcWYAU,Twin Palms Condominiums,Property_Category__c,(null/Cat 3),Cat 2,vetro_tightened.py v2,2026-04-24T13:49:49,backfill
006WR00000wkEcoYAE,Mallard Run Apartments,Property_Category__c,(null/Cat 3),Cat 2,vetro_tightened.py v2,2026-04-24T13:49:49,backfill
006WR00000wk1EhYAI,Tallgrass Village,Property_Category__c,(null/Cat 3),Cat 2,vetro_tightened.py v2,2026-04-24T13:49:49,backfill
006WR00000wkEccYAE,Arthouse Apartments,Property_Category__c,(null/Cat 3),Cat 2,vetro_tightened.py v2,2026-04-24T13:49:49,backfill
006WR00000wkEchYAE,Watervue Apartments,Property_Category__c,(null/Cat 3),Cat 2,vetro_tightened.py v2,2026-04-24T13:49:49,backfill
006WR00000wkEcMYAU,Park Vista Townhomes,Property_Category__c,(null/Cat 3),Cat 2,vetro_tightened.py v2,2026-04-24T13:49:49,backfill
006WR00000wk1EIYAY,Eagle Ridge Terrace Apartments,Property_Category__c,(null/Cat 3),Cat 2,vetro_tightened.py v2,2026-04-24T13:49:49,backfill
006WR00000wk1EeYAI,The Sterling Apartments,Property_Category__c,(null/Cat 3),Cat 2,vetro_tightened.py v2,2026-04-24T13:49:49,backfill
