Id,Name,Circuit_ID__c,Unit__c,Activated__c,Address_Activation_Date__c,Address_Deactivated__c,Import_DateTime__c,Parent_Business_Base_Address
a02WR00000MEi4VYAT,1661 COUNTY ROAD 313 UNIT 1614 JARRELL TX 76537,TX0602-011950095A,UNIT 1614,No,2024-11-06,Yes,2025-10-06T16:55:15.000+0000,1661 COUNTY ROAD 313 JARRELL TX
a02WR00000MEi4WYAT,1661 COUNTY ROAD 313 UNIT 1615 JARRELL TX 76537,TX0602-011960096A,UNIT 1615,No,2023-12-13,Yes,2025-10-06T16:55:15.000+0000,1661 COUNTY ROAD 313 JARRELL TX
a02WR00000MElvFYAT,1661 COUNTY ROAD 313 UNIT 1616 JARRELL TX 76537,TX0602-011970097A,UNIT 1616,Yes,2025-03-21,No,2025-10-06T16:55:15.000+0000,1661 COUNTY ROAD 313 JARRELL TX
a02WR00000MElvGYAT,1661 COUNTY ROAD 313 UNIT 1701 JARRELL TX 76537,TX0602-011470147A,UNIT 1701,Yes,2024-04-02,No,2025-10-06T16:55:15.000+0000,1661 COUNTY ROAD 313 JARRELL TX
a02WR00000MElvHYAT,1661 COUNTY ROAD 313 UNIT 1702 JARRELL TX 76537,TX0602-011480148A,UNIT 1702,Yes,2024-06-21,No,2025-10-06T16:55:15.000+0000,1661 COUNTY ROAD 313 JARRELL TX
a02WR00000MElvIYAT,1661 COUNTY ROAD 313 UNIT 1703 JARRELL TX 76537,TX0602-011490149A,UNIT 1703,Yes,2024-12-13,No,2025-10-06T16:55:15.000+0000,1661 COUNTY ROAD 313 JARRELL TX
a02WR00000MElvJYAT,1661 COUNTY ROAD 313 UNIT 1704 JARRELL TX 76537,TX0602-011520152A,UNIT 1704,No,2023-12-11,Yes,2025-10-06T16:55:15.000+0000,1661 COUNTY ROAD 313 JARRELL TX
a02WR00000MElvKYAT,1661 COUNTY ROAD 313 UNIT 1705 JARRELL TX 76537,TX0602-011460146A,UNIT 1705,Yes,2025-01-31,No,2025-10-06T16:55:15.000+0000,1661 COUNTY ROAD 313 JARRELL TX
a02WR00000MElvLYAT,1661 COUNTY ROAD 313 UNIT 1706 JARRELL TX 76537,TX0602-011500150A,UNIT 1706,Yes,2024-03-31,No,2025-10-06T16:55:15.000+0000,1661 COUNTY ROAD 313 JARRELL TX
a02WR00000MElvMYAT,1661 COUNTY ROAD 313 UNIT 1707 JARRELL TX 76537,TX0602-011510151A,UNIT 1707,No,2023-12-11,Yes,2025-10-06T16:55:15.000+0000,1661 COUNTY ROAD 313 JARRELL TX
a02WR00000MElvNYAT,1661 COUNTY ROAD 313 UNIT 1708 JARRELL TX 76537,TX0602-011530153A,UNIT 1708,Yes,2024-03-01,No,2025-10-06T16:55:15.000+0000,1661 COUNTY ROAD 313 JARRELL TX
a02WR00000MElvOYAT,1661 COUNTY ROAD 313 UNIT 1801 JARRELL TX 76537,TX0602-011670167A,UNIT 1801,Yes,2024-10-10,No,2025-10-06T16:55:15.000+0000,1661 COUNTY ROAD 313 JARRELL TX
a02WR00000MElvPYAT,1661 COUNTY ROAD 313 UNIT 1802 JARRELL TX 76537,TX0602-011660166A,UNIT 1802,No,2023-12-11,Yes,2025-10-06T16:55:15.000+0000,1661 COUNTY ROAD 313 JARRELL TX
a02WR00000MElvQYAT,1661 COUNTY ROAD 313 UNIT 1803 JARRELL TX 76537,TX0602-011640164A,UNIT 1803,No,2023-12-11,Yes,2025-10-06T16:55:15.000+0000,1661 COUNTY ROAD 313 JARRELL TX
a02WR00000MElvRYAT,1661 COUNTY ROAD 313 UNIT 1804 JARRELL TX 76537,TX0602-011680168A,UNIT 1804,No,2023-12-11,Yes,2025-10-06T16:55:15.000+0000,1661 COUNTY ROAD 313 JARRELL TX
a02WR00000MElvSYAT,1661 COUNTY ROAD 313 UNIT 1805 JARRELL TX 76537,TX0602-011690169A,UNIT 1805,Yes,2025-04-04,No,2025-10-06T16:55:15.000+0000,1661 COUNTY ROAD 313 JARRELL TX
a02WR00000MElvTYAT,1661 COUNTY ROAD 313 UNIT 1806 JARRELL TX 76537,TX0602-011630163A,UNIT 1806,Yes,2024-02-09,No,2025-10-06T16:55:15.000+0000,1661 COUNTY ROAD 313 JARRELL TX
a02WR00000MElvUYAT,1661 COUNTY ROAD 313 UNIT 1807 JARRELL TX 76537,TX0602-011620162A,UNIT 1807,No,2025-06-18,Yes,2025-10-06T16:55:15.000+0000,1661 COUNTY ROAD 313 JARRELL TX
a02WR00000MElvVYAT,1661 COUNTY ROAD 313 UNIT 1808 JARRELL TX 76537,TX0602-011650165A,UNIT 1808,No,2023-12-11,Yes,2025-10-06T16:55:15.000+0000,1661 COUNTY ROAD 313 JARRELL TX
a02WR00000MElvWYAT,1661 COUNTY ROAD 313 UNIT 1901 JARRELL TX 76537,TX0602-011600160A,UNIT 1901,Yes,2024-11-04,No,2025-10-06T16:55:15.000+0000,1661 COUNTY ROAD 313 JARRELL TX
a02WR00000MElvXYAT,1661 COUNTY ROAD 313 UNIT 1902 JARRELL TX 76537,TX0602-011550155A,UNIT 1902,No,2024-01-19,Yes,2025-10-06T16:55:15.000+0000,1661 COUNTY ROAD 313 JARRELL TX
a02WR00000MElvYYAT,1661 COUNTY ROAD 313 UNIT 1903 JARRELL TX 76537,TX0602-011560156A,UNIT 1903,No,2023-12-11,Yes,2025-10-06T16:55:15.000+0000,1661 COUNTY ROAD 313 JARRELL TX
a02WR00000MElvZYAT,1661 COUNTY ROAD 313 UNIT 1904 JARRELL TX 76537,TX0602-011570157A,UNIT 1904,Yes,2024-12-02,No,2025-10-06T16:55:15.000+0000,1661 COUNTY ROAD 313 JARRELL TX
a02WR00000MElvaYAD,1661 COUNTY ROAD 313 UNIT 1905 JARRELL TX 76537,TX0602-011610161A,UNIT 1905,Yes,2025-09-13,No,2025-10-06T16:55:15.000+0000,1661 COUNTY ROAD 313 JARRELL TX
a02WR00000MElvbYAD,1661 COUNTY ROAD 313 UNIT 1906 JARRELL TX 76537,TX0602-011580158A,UNIT 1906,Yes,2025-08-08,No,2025-10-06T16:55:15.000+0000,1661 COUNTY ROAD 313 JARRELL TX
a02WR00000MElvcYAD,1661 COUNTY ROAD 313 UNIT 1907 JARRELL TX 76537,TX0602-011540154A,UNIT 1907,Yes,2025-05-13,No,2025-10-06T16:55:15.000+0000,1661 COUNTY ROAD 313 JARRELL TX
a02WR00000MElvdYAD,1661 COUNTY ROAD 313 UNIT 1908 JARRELL TX 76537,TX0602-011590159A,UNIT 1908,Yes,2024-11-07,No,2025-10-06T16:55:15.000+0000,1661 COUNTY ROAD 313 JARRELL TX
a02WR00000MElveYAD,1661 COUNTY ROAD 313 UNIT 2001 JARRELL TX 76537,TX0602-011300130A,UNIT 2001,No,2025-04-11,Yes,2025-10-06T16:55:15.000+0000,1661 COUNTY ROAD 313 JARRELL TX
a02WR00000MElvfYAD,1661 COUNTY ROAD 313 UNIT 2002 JARRELL TX 76537,TX0602-011310131A,UNIT 2002,No,2023-12-08,Yes,2025-10-06T16:55:15.000+0000,1661 COUNTY ROAD 313 JARRELL TX
a02WR00000MElvgYAD,1661 COUNTY ROAD 313 UNIT 2003 JARRELL TX 76537,TX0602-011320132A,UNIT 2003,No,2023-12-08,Yes,2025-10-06T16:55:15.000+0000,1661 COUNTY ROAD 313 JARRELL TX
a02WR00000MElvhYAD,1661 COUNTY ROAD 313 UNIT 2004 JARRELL TX 76537,TX0602-011350135A,UNIT 2004,No,2023-12-08,Yes,2025-10-06T16:55:15.000+0000,1661 COUNTY ROAD 313 JARRELL TX
a02WR00000MElviYAD,1661 COUNTY ROAD 313 UNIT 2005 JARRELL TX 76537,TX0602-011360136A,UNIT 2005,Yes,2025-06-05,No,2025-10-06T16:55:15.000+0000,1661 COUNTY ROAD 313 JARRELL TX
a02WR00000MElvjYAD,1661 COUNTY ROAD 313 UNIT 2006 JARRELL TX 76537,TX0602-011370137A,UNIT 2006,Yes,2025-01-14,No,2025-10-06T16:55:15.000+0000,1661 COUNTY ROAD 313 JARRELL TX
a02WR00000MElvkYAD,1661 COUNTY ROAD 313 UNIT 2007 JARRELL TX 76537,TX0602-011330133A,UNIT 2007,Yes,2025-03-21,No,2025-10-06T16:55:15.000+0000,1661 COUNTY ROAD 313 JARRELL TX
a02WR00000MElvlYAD,1661 COUNTY ROAD 313 UNIT 2008 JARRELL TX 76537,TX0602-011340134A,UNIT 2008,Yes,2025-03-11,No,2025-10-06T16:55:15.000+0000,1661 COUNTY ROAD 313 JARRELL TX
a02WR00000MElvmYAD,1661 COUNTY ROAD 313 UNIT 2101 JARRELL TX 76537,TX0602-011440144A,UNIT 2101,No,2023-12-09,Yes,2025-10-06T16:55:15.000+0000,1661 COUNTY ROAD 313 JARRELL TX
a02WR00000MElvnYAD,1661 COUNTY ROAD 313 UNIT 2102 JARRELL TX 76537,TX0602-011410141A,UNIT 2102,No,2023-12-09,Yes,2025-10-06T16:55:15.000+0000,1661 COUNTY ROAD 313 JARRELL TX
a02WR00000MElvoYAD,1661 COUNTY ROAD 313 UNIT 2103 JARRELL TX 76537,TX0602-011420142A,UNIT 2103,No,2024-04-24,Yes,2025-10-06T16:55:15.000+0000,1661 COUNTY ROAD 313 JARRELL TX
a02WR00000MElvpYAD,1661 COUNTY ROAD 313 UNIT 2104 JARRELL TX 76537,TX0602-011430143A,UNIT 2104,No,2023-12-09,Yes,2025-10-06T16:55:15.000+0000,1661 COUNTY ROAD 313 JARRELL TX
a02WR00000MElvqYAD,1661 COUNTY ROAD 313 UNIT 2105 JARRELL TX 76537,TX0602-011450145A,UNIT 2105,Yes,2025-05-31,No,2025-10-06T16:55:15.000+0000,1661 COUNTY ROAD 313 JARRELL TX
a02WR00000MElvrYAD,1661 COUNTY ROAD 313 UNIT 2107 JARRELL TX 76537,TX0602-011390139A,UNIT 2107,No,2023-12-08,Yes,2025-10-06T16:55:15.000+0000,1661 COUNTY ROAD 313 JARRELL TX
a02WR00000MElvsYAD,1661 COUNTY ROAD 313 UNIT 2108 JARRELL TX 76537,TX0602-011400140A,UNIT 2108,No,2023-12-08,Yes,2025-10-06T16:55:15.000+0000,1661 COUNTY ROAD 313 JARRELL TX
a02WR00000MElvtYAD,1661 COUNTY ROAD 313 UNIT 2201 JARRELL TX 76537,TX0602-011740174A,UNIT 2201,No,2023-12-09,Yes,2025-10-06T16:55:15.000+0000,1661 COUNTY ROAD 313 JARRELL TX
a02WR00000MElvuYAD,1661 COUNTY ROAD 313 UNIT 2202 JARRELL TX 76537,TX0602-011710171A,UNIT 2202,No,2025-05-20,Yes,2025-10-06T16:55:15.000+0000,1661 COUNTY ROAD 313 JARRELL TX
a02WR00000MElvvYAD,1661 COUNTY ROAD 313 UNIT 2203 JARRELL TX 76537,TX0602-011720172A,UNIT 2203,No,2024-11-07,Yes,2025-10-06T16:55:15.000+0000,1661 COUNTY ROAD 313 JARRELL TX
a02WR00000MElvwYAD,1661 COUNTY ROAD 313 UNIT 2204 JARRELL TX 76537,TX0602-011730173A,UNIT 2204,No,2023-12-09,Yes,2025-10-06T16:55:15.000+0000,1661 COUNTY ROAD 313 JARRELL TX
a02WR00000MElvxYAD,1661 COUNTY ROAD 313 UNIT 2205 JARRELL TX 76537,TX0602-011700170A,UNIT 2205,No,2023-12-09,Yes,2025-10-06T16:55:15.000+0000,1661 COUNTY ROAD 313 JARRELL TX
a02WR00000MElvyYAD,1661 COUNTY ROAD 313 UNIT 2206 JARRELL TX 76537,TX0602-011780178A,UNIT 2206,No,2023-12-09,Yes,2025-10-06T16:55:15.000+0000,1661 COUNTY ROAD 313 JARRELL TX
a02WR00000MElvzYAD,1661 COUNTY ROAD 313 UNIT 2207 JARRELL TX 76537,TX0602-011790179A,UNIT 2207,Yes,2024-01-19,No,2025-10-06T16:55:15.000+0000,1661 COUNTY ROAD 313 JARRELL TX
a02WR00000MElw0YAD,1661 COUNTY ROAD 313 UNIT 2208 JARRELL TX 76537,TX0602-011760176A,UNIT 2208,No,2023-12-09,Yes,2025-10-06T16:55:15.000+0000,1661 COUNTY ROAD 313 JARRELL TX
a02WR00000MElw1YAD,1661 COUNTY ROAD 313 UNIT 2209 JARRELL TX 76537,TX0602-011770177A,UNIT 2209,No,2023-12-09,Yes,2025-10-06T16:55:15.000+0000,1661 COUNTY ROAD 313 JARRELL TX
a02WR00000MElw2YAD,1661 COUNTY ROAD 313 UNIT 2210 JARRELL TX 76537,TX0602-011750175A,UNIT 2210,Yes,2024-07-27,No,2025-10-06T16:55:15.000+0000,1661 COUNTY ROAD 313 JARRELL TX
a02WR00000MElw3YAD,1700 CROSS CREEK LN LIBERTY HILL TX 78642,TX2001-033000001A,,Yes,2023-06-16,No,2025-10-06T16:55:15.000+0000,1700 CROSS CREEK LN LIBERTY HILL TX
a02WR00000MElw4YAD,1706 N 2ND ST UNIT OFFICE KILLEEN TX 76541,TX1310-006560185A,UNIT OFFICE,Yes,2025-09-02,No,2025-10-06T16:55:15.000+0000,1706 N 2ND ST KILLEEN TX
a02WR00000MElwCYAT,1805 COUNTY ROAD 314 JARRELL TX 76537,TX1202-007000206A,,Yes,2025-03-19,No,2025-10-06T16:55:15.000+0000,1805 COUNTY ROAD 314 JARRELL TX
a02WR00000MElwEYAT,1919 COUNTY ROAD 313 GYM JARRELL TX 76537,TX0602-011140214A,GYM,No,2023-12-15,Yes,2025-10-06T16:55:15.000+0000,1919 COUNTY ROAD 313 JARRELL TX
a02WR00000MElwFYAT,1919 COUNTY ROAD 313 OFFICE JARRELL TX 76537,TX0602-011450245A,OFFICE,Yes,2024-08-20,No,2025-10-06T16:55:15.000+0000,1919 COUNTY ROAD 313 JARRELL TX
a02WR00000MElwGYAT,1919 COUNTY ROAD 313 UNIT 1001 JARRELL TX 76537,TX0602-011460246A,UNIT 1001,Yes,2025-06-11,No,2025-10-06T16:55:15.000+0000,1919 COUNTY ROAD 313 JARRELL TX
a02WR00000MElwHYAT,1919 COUNTY ROAD 313 UNIT 1002 JARRELL TX 76537,TX0602-011470247A,UNIT 1002,No,2023-12-11,Yes,2025-10-06T16:55:15.000+0000,1919 COUNTY ROAD 313 JARRELL TX
a02WR00000MElwIYAT,1919 COUNTY ROAD 313 UNIT 1003 JARRELL TX 76537,TX0602-011480248A,UNIT 1003,No,2023-12-11,Yes,2025-10-06T16:55:15.000+0000,1919 COUNTY ROAD 313 JARRELL TX
a02WR00000MElwJYAT,1919 COUNTY ROAD 313 UNIT 1004 JARRELL TX 76537,TX0602-011490249A,UNIT 1004,Yes,2024-02-01,No,2025-10-06T16:55:15.000+0000,1919 COUNTY ROAD 313 JARRELL TX
a02WR00000MElwKYAT,1919 COUNTY ROAD 313 UNIT 1005 JARRELL TX 76537,TX0602-011500250A,UNIT 1005,Yes,2025-05-29,No,2025-10-06T16:55:15.000+0000,1919 COUNTY ROAD 313 JARRELL TX
a02WR00000MElwLYAT,1919 COUNTY ROAD 313 UNIT 1006 JARRELL TX 76537,TX0602-011510251A,UNIT 1006,Yes,2025-09-29,No,2025-10-06T16:55:15.000+0000,1919 COUNTY ROAD 313 JARRELL TX
a02WR00000MElwMYAT,1919 COUNTY ROAD 313 UNIT 1007 JARRELL TX 76537,TX0602-011520252A,UNIT 1007,Yes,2024-09-16,No,2025-10-06T16:55:15.000+0000,1919 COUNTY ROAD 313 JARRELL TX
a02WR00000MElwNYAT,1919 COUNTY ROAD 313 UNIT 1008 JARRELL TX 76537,TX0602-011530253A,UNIT 1008,No,2024-01-04,Yes,2025-10-06T16:55:15.000+0000,1919 COUNTY ROAD 313 JARRELL TX
a02WR00000MElwOYAT,1919 COUNTY ROAD 313 UNIT 1009 JARRELL TX 76537,TX0602-011540254A,UNIT 1009,No,2023-12-12,Yes,2025-10-06T16:55:15.000+0000,1919 COUNTY ROAD 313 JARRELL TX
a02WR00000MElwPYAT,1919 COUNTY ROAD 313 UNIT 101 JARRELL TX 76537,TX0602-011290229A,UNIT 101,No,2025-05-02,Yes,2025-10-06T16:55:15.000+0000,1919 COUNTY ROAD 313 JARRELL TX
a02WR00000MElwQYAT,1919 COUNTY ROAD 313 UNIT 1010 JARRELL TX 76537,TX0602-011550255A,UNIT 1010,Yes,2025-06-23,No,2025-10-06T16:55:15.000+0000,1919 COUNTY ROAD 313 JARRELL TX
a02WR00000MElwRYAT,1919 COUNTY ROAD 313 UNIT 1011 JARRELL TX 76537,TX0602-011560256A,UNIT 1011,Yes,2024-12-05,No,2025-10-06T16:55:15.000+0000,1919 COUNTY ROAD 313 JARRELL TX
a02WR00000MElwSYAT,1919 COUNTY ROAD 313 UNIT 1012 JARRELL TX 76537,TX0602-011570257A,UNIT 1012,Yes,2025-03-04,No,2025-10-06T16:55:15.000+0000,1919 COUNTY ROAD 313 JARRELL TX
a02WR00000MElwTYAT,1919 COUNTY ROAD 313 UNIT 1013 JARRELL TX 76537,TX0602-011580258A,UNIT 1013,No,2024-01-25,Yes,2025-10-06T16:55:15.000+0000,1919 COUNTY ROAD 313 JARRELL TX
a02WR00000MElwUYAT,1919 COUNTY ROAD 313 UNIT 1014 JARRELL TX 76537,TX0602-011590259A,UNIT 1014,Yes,2025-04-25,No,2025-10-06T16:55:15.000+0000,1919 COUNTY ROAD 313 JARRELL TX
a02WR00000MElwVYAT,1919 COUNTY ROAD 313 UNIT 1015 JARRELL TX 76537,TX0602-011600260A,UNIT 1015,No,2024-06-21,Yes,2025-10-06T16:55:15.000+0000,1919 COUNTY ROAD 313 JARRELL TX
a02WR00000MElwWYAT,1919 COUNTY ROAD 313 UNIT 1016 JARRELL TX 76537,TX0602-011610261A,UNIT 1016,Yes,2024-08-29,No,2025-10-06T16:55:15.000+0000,1919 COUNTY ROAD 313 JARRELL TX
a02WR00000MElwXYAT,1919 COUNTY ROAD 313 UNIT 102 JARRELL TX 76537,TX0602-011300230A,UNIT 102,No,2023-12-12,Yes,2025-10-06T16:55:15.000+0000,1919 COUNTY ROAD 313 JARRELL TX
a02WR00000MElwYYAT,1919 COUNTY ROAD 313 UNIT 103 JARRELL TX 76537,TX0602-011310231A,UNIT 103,No,2023-12-12,Yes,2025-10-06T16:55:15.000+0000,1919 COUNTY ROAD 313 JARRELL TX
a02WR00000MElwZYAT,1919 COUNTY ROAD 313 UNIT 104 JARRELL TX 76537,TX0602-011320232A,UNIT 104,No,2023-12-12,Yes,2025-10-06T16:55:15.000+0000,1919 COUNTY ROAD 313 JARRELL TX
a02WR00000MElwaYAD,1919 COUNTY ROAD 313 UNIT 105 JARRELL TX 76537,TX0602-011330233A,UNIT 105,No,2023-12-12,Yes,2025-10-06T16:55:15.000+0000,1919 COUNTY ROAD 313 JARRELL TX
a02WR00000MElwbYAD,1919 COUNTY ROAD 313 UNIT 106 JARRELL TX 76537,TX0602-011340234A,UNIT 106,No,2024-08-09,Yes,2025-10-06T16:55:15.000+0000,1919 COUNTY ROAD 313 JARRELL TX
a02WR00000MElwcYAD,1919 COUNTY ROAD 313 UNIT 107 JARRELL TX 76537,TX0602-011350235A,UNIT 107,No,2023-12-12,Yes,2025-10-06T16:55:15.000+0000,1919 COUNTY ROAD 313 JARRELL TX
a02WR00000MElwdYAD,1919 COUNTY ROAD 313 UNIT 108 JARRELL TX 76537,TX0602-011360236A,UNIT 108,No,2023-12-12,Yes,2025-10-06T16:55:15.000+0000,1919 COUNTY ROAD 313 JARRELL TX
a02WR00000MElweYAD,1919 COUNTY ROAD 313 UNIT 109 JARRELL TX 76537,TX0602-011370237A,UNIT 109,Yes,2025-03-10,No,2025-10-06T16:55:15.000+0000,1919 COUNTY ROAD 313 JARRELL TX
a02WR00000MElwfYAD,1919 COUNTY ROAD 313 UNIT 110 JARRELL TX 76537,TX0602-011380238A,UNIT 110,No,2023-12-12,Yes,2025-10-06T16:55:15.000+0000,1919 COUNTY ROAD 313 JARRELL TX
a02WR00000MElwgYAD,1919 COUNTY ROAD 313 UNIT 1101 JARRELL TX 76537,TX0602-011820182A,UNIT 1101,Yes,2025-03-13,No,2025-10-06T16:55:15.000+0000,1919 COUNTY ROAD 313 JARRELL TX
a02WR00000MElwhYAD,1919 COUNTY ROAD 313 UNIT 1102 JARRELL TX 76537,TX0602-011880188A,UNIT 1102,No,2023-12-12,Yes,2025-10-06T16:55:15.000+0000,1919 COUNTY ROAD 313 JARRELL TX
a02WR00000MElwiYAD,1919 COUNTY ROAD 313 UNIT 1103 JARRELL TX 76537,TX0602-011890189A,UNIT 1103,No,2023-12-12,Yes,2025-10-06T16:55:15.000+0000,1919 COUNTY ROAD 313 JARRELL TX
a02WR00000MElwjYAD,1919 COUNTY ROAD 313 UNIT 1104 JARRELL TX 76537,TX0602-011900190A,UNIT 1104,No,2025-05-28,Yes,2025-10-06T16:55:15.000+0000,1919 COUNTY ROAD 313 JARRELL TX
a02WR00000MElwkYAD,1919 COUNTY ROAD 313 UNIT 1105 JARRELL TX 76537,TX0602-011910191A,UNIT 1105,No,2023-12-12,Yes,2025-10-06T16:55:15.000+0000,1919 COUNTY ROAD 313 JARRELL TX
a02WR00000MElwlYAD,1919 COUNTY ROAD 313 UNIT 1106 JARRELL TX 76537,TX0602-011920192A,UNIT 1106,No,2023-12-12,Yes,2025-10-06T16:55:15.000+0000,1919 COUNTY ROAD 313 JARRELL TX
a02WR00000MElwmYAD,1919 COUNTY ROAD 313 UNIT 1107 JARRELL TX 76537,TX0602-011930193A,UNIT 1107,No,2023-12-12,Yes,2025-10-06T16:55:15.000+0000,1919 COUNTY ROAD 313 JARRELL TX
a02WR00000MElwnYAD,1919 COUNTY ROAD 313 UNIT 1108 JARRELL TX 76537,TX0602-011940194A,UNIT 1108,No,2023-12-12,Yes,2025-10-06T16:55:15.000+0000,1919 COUNTY ROAD 313 JARRELL TX
a02WR00000MElwoYAD,1919 COUNTY ROAD 313 UNIT 1109 JARRELL TX 76537,TX0602-011950195A,UNIT 1109,No,2023-12-12,Yes,2025-10-06T16:55:15.000+0000,1919 COUNTY ROAD 313 JARRELL TX
a02WR00000MElwpYAD,1919 COUNTY ROAD 313 UNIT 111 JARRELL TX 76537,TX0602-011390239A,UNIT 111,No,2023-12-12,Yes,2025-10-06T16:55:15.000+0000,1919 COUNTY ROAD 313 JARRELL TX
a02WR00000MElwqYAD,1919 COUNTY ROAD 313 UNIT 1110 JARRELL TX 76537,TX0602-011830183A,UNIT 1110,No,2023-12-12,Yes,2025-10-06T16:55:15.000+0000,1919 COUNTY ROAD 313 JARRELL TX
a02WR00000MElwrYAD,1919 COUNTY ROAD 313 UNIT 1111 JARRELL TX 76537,TX0602-011840184A,UNIT 1111,No,2023-12-12,Yes,2025-10-06T16:55:15.000+0000,1919 COUNTY ROAD 313 JARRELL TX
a02WR00000MElwsYAD,1919 COUNTY ROAD 313 UNIT 1112 JARRELL TX 76537,TX0602-011850185A,UNIT 1112,No,2023-12-12,Yes,2025-10-06T16:55:15.000+0000,1919 COUNTY ROAD 313 JARRELL TX
a02WR00000MElwtYAD,1919 COUNTY ROAD 313 UNIT 1113 JARRELL TX 76537,TX0602-011800180A,UNIT 1113,No,2023-12-12,Yes,2025-10-06T16:55:15.000+0000,1919 COUNTY ROAD 313 JARRELL TX
a02WR00000MElwuYAD,1919 COUNTY ROAD 313 UNIT 1114 JARRELL TX 76537,TX0602-011860186A,UNIT 1114,No,2023-12-12,Yes,2025-10-06T16:55:15.000+0000,1919 COUNTY ROAD 313 JARRELL TX
a02WR00000MElwvYAD,1919 COUNTY ROAD 313 UNIT 1115 JARRELL TX 76537,TX0602-011810181A,UNIT 1115,No,2023-12-12,Yes,2025-10-06T16:55:15.000+0000,1919 COUNTY ROAD 313 JARRELL TX
a02WR00000MElwwYAD,1919 COUNTY ROAD 313 UNIT 1116 JARRELL TX 76537,TX0602-011870187A,UNIT 1116,No,2023-12-21,Yes,2025-10-06T16:55:15.000+0000,1919 COUNTY ROAD 313 JARRELL TX
a02WR00000MElwxYAD,1919 COUNTY ROAD 313 UNIT 112 JARRELL TX 76537,TX0602-011400240A,UNIT 112,No,2023-12-12,Yes,2025-10-06T16:55:15.000+0000,1919 COUNTY ROAD 313 JARRELL TX
a02WR00000MElwyYAD,1919 COUNTY ROAD 313 UNIT 113 JARRELL TX 76537,TX0602-011410241A,UNIT 113,No,2023-12-12,Yes,2025-10-06T16:55:15.000+0000,1919 COUNTY ROAD 313 JARRELL TX
a02WR00000MElwzYAD,1919 COUNTY ROAD 313 UNIT 114 JARRELL TX 76537,TX0602-011420242A,UNIT 114,No,2023-12-12,Yes,2025-10-06T16:55:15.000+0000,1919 COUNTY ROAD 313 JARRELL TX
a02WR00000MElx0YAD,1919 COUNTY ROAD 313 UNIT 115 JARRELL TX 76537,TX0602-011430243A,UNIT 115,No,2025-06-20,Yes,2025-10-06T16:55:15.000+0000,1919 COUNTY ROAD 313 JARRELL TX
a02WR00000MElx1YAD,1919 COUNTY ROAD 313 UNIT 116 JARRELL TX 76537,TX0602-011440244A,UNIT 116,No,2023-12-12,Yes,2025-10-06T16:55:15.000+0000,1919 COUNTY ROAD 313 JARRELL TX
a02WR00000MElx2YAD,1919 COUNTY ROAD 313 UNIT 201 JARRELL TX 76537,TX0602-011020002A,UNIT 201,No,2023-12-08,Yes,2025-10-06T16:55:15.000+0000,1919 COUNTY ROAD 313 JARRELL TX
a02WR00000MElx3YAD,1919 COUNTY ROAD 313 UNIT 202 JARRELL TX 76537,TX0602-011030003A,UNIT 202,No,2024-04-10,Yes,2025-10-06T16:55:15.000+0000,1919 COUNTY ROAD 313 JARRELL TX
a02WR00000MElx4YAD,1919 COUNTY ROAD 313 UNIT 203 JARRELL TX 76537,TX0602-011040004A,UNIT 203,No,2023-12-08,Yes,2025-10-06T16:55:15.000+0000,1919 COUNTY ROAD 313 JARRELL TX
a02WR00000MElx5YAD,1919 COUNTY ROAD 313 UNIT 204 JARRELL TX 76537,TX0602-011050005A,UNIT 204,No,2023-12-08,Yes,2025-10-06T16:55:15.000+0000,1919 COUNTY ROAD 313 JARRELL TX
a02WR00000MElx6YAD,1919 COUNTY ROAD 313 UNIT 205 JARRELL TX 76537,TX0602-011060006A,UNIT 205,Yes,2025-01-14,No,2025-10-06T16:55:15.000+0000,1919 COUNTY ROAD 313 JARRELL TX
a02WR00000MElx7YAD,1919 COUNTY ROAD 313 UNIT 206 JARRELL TX 76537,TX0602-011070007A,UNIT 206,Yes,2025-09-13,No,2025-10-06T16:55:15.000+0000,1919 COUNTY ROAD 313 JARRELL TX
a02WR00000MElx8YAD,1919 COUNTY ROAD 313 UNIT 207 JARRELL TX 76537,TX0602-011080008A,UNIT 207,Yes,2024-07-11,No,2025-10-06T16:55:15.000+0000,1919 COUNTY ROAD 313 JARRELL TX
a02WR00000MElx9YAD,1919 COUNTY ROAD 313 UNIT 208 JARRELL TX 76537,TX0602-011090009A,UNIT 208,No,2023-12-08,Yes,2025-10-06T16:55:15.000+0000,1919 COUNTY ROAD 313 JARRELL TX
a02WR00000MElxAYAT,1919 COUNTY ROAD 313 UNIT 209 JARRELL TX 76537,TX0602-011100010A,UNIT 209,No,2023-12-08,Yes,2025-10-06T16:55:15.000+0000,1919 COUNTY ROAD 313 JARRELL TX
a02WR00000MElxBYAT,1919 COUNTY ROAD 313 UNIT 210 JARRELL TX 76537,TX0602-011110011A,UNIT 210,Yes,2024-07-28,No,2025-10-06T16:55:15.000+0000,1919 COUNTY ROAD 313 JARRELL TX
a02WR00000MElxCYAT,1919 COUNTY ROAD 313 UNIT 211 JARRELL TX 76537,TX0602-011120012A,UNIT 211,No,2023-12-08,Yes,2025-10-06T16:55:15.000+0000,1919 COUNTY ROAD 313 JARRELL TX
